date,transaction
2005-02-17,Milwaukee Brewers Agreed to terms with RHP Victor Santos and RHP Jeff Bennett on one-year contracts.
2005-02-17,Washington Nationals Agreed to terms with RHP Claudio Vargas on a one-year contract.
2005-02-18,"Arizona Diamondbacks Acquired LHP Brad Murray from the White Sox as the PTBN from the Aug. 5, 2004, trade that sent INF Roberto Alomar to Chicago."
2005-02-18,Cincinnati Reds Agreed to terms with RHP Ramon Ortiz on a one-year contract with a mutual option for 2006.
2005-02-18,Houston Astros Re-signed catcher Royce Huffman to a minor league contract and invited him to Spring Training.
2005-02-18,Milwaukee Brewers Agreed to terms with RHP Mike Adams and RHP Matt Wise on one-year contracts.
2005-02-18,"Toronto Blue Jays Agreed with SS Russ Adams, RHP Jason Arnold, LHP Gustavo Chacin, IF Eric Crozier, RHP Ryan Glynn, OF John-Ford Griffin, IF John Hatttig, RHP Brandon League, RHP Dustin McGowan, OF Miguel Negron, RHP Ismael Ramirez, C Guillermo Quiroz and RHP Francisco Rosario on one-year contracts."
2005-02-18,Washington Nationals Agreed to terms with OF Terrmel Sledge and INF Brendan Harris on one-year contracts.
2005-02-19,"Florida Marlins Signed RHP Yorman Bazardo, 1B Jason Stokes and INF Josh Wilson to one-year contracts."
2005-02-19,"Milwaukee Brewers Agreed to terms with LHP Chris Capuano, RHP Dennis Sarfate and INF J.J. Hardy on one-year contracts."
2005-02-19,Tampa Bay Devil Rays Released OF Matt Diaz.
2005-02-19,Texas Rangers Signed OF Chris Richard to a minor league contract.
2005-02-20,New York Mets Signed RHP Pat Mahomes to a minor league contract with an invitation to minor league camp.
2005-02-21,Cleveland Indians Added OF/DH Juan Gonzalez to the 40-man roster.
2005-02-21,"Houston Astros Signed RHP Brandon Backe, RHP Jared Gothreaux, RHP Chad Qualls and OF Charlton Jimerson to one-year contracts."
2005-02-21,"Los Angeles Angels Agreed to terms with 1B Casey Kotchman, RHP Chris Bootcheck, RHP Steven Shell and LHP Jake Woods on one-year contracts."
2005-02-21,Milwaukee Brewers Agreed to terms with OF Dave Krynzel on a one-year contract.
2005-02-21,"Toronto Blue Jays Invited LHP Zach Jackson, LHP David Purcey and C Tim Whittaker to Spring Training; Re-signed INF Julius Matos to a minor league contract and invited him to Spring Training."
2005-02-21,Washington Nationals Agreed to terms with INF Carlos Baerga on a non-guaranteed minor league contract; Agreed to terms with OF Alex Escobar and RHP Francis Beltran on one-year contracts and invited SS Ian Desmond to Spring Training.
2005-02-22,Baltimore Orioles Claimed OF Matt Diaz off release waivers from the Tampa Bay Devil Rays.
2005-02-22,"Houston Astros Signed RHP Ezequiel Astacio, RHP Chad Harville and RHP Dan Wheeler to one-year contracts."
2005-02-22,"Oakland Athletics Agreed to terms with RHP Joe Blanton, RHP Danny Haren, LHP Tyler Johnson, RHP Chris Mabeus, LHP Dan Meyer, LHP John Rheinecker, C John Baker, C Jeremy Brown, INF Freddie Bynum, INF Dan Johnson, INF Adam Morrissey, INF Mike Rouse, OF Jason Perry and OF Nick Swisher on one-year contracts."
2005-02-22,Washington Nationals Agreed to terms with RHP Jon Rauch on a one-year contract.
2005-02-23,"Milwaukee Brewers Agreed to one-year deals with INF Lyle Overbay, INF Bill Hall and RHP Ben Hendrickson"
2005-02-23,San Diego Padres Re-signed first baseman Robert Fick to a minor league contract and invited him to Spring Training.
2005-02-24,Colorado Rockies Signed RHP Matt Anderson to a minor league contract. Signed RHP David Coggin to a minor league contract.
2005-02-24,"Florida Marlins Signed LHP Dontrelle Willis, RHP Ronald Belisario, RHP Logan Kensing, RHP Justin Wayne, C Matt Treanor, C Josh Willingham, INF Joe Dillon and OF Chris Aguila to one-year contracts."
2005-02-24,Kansas City Royals Signed OF Matt Diaz to a minor league contract and invited him to Spring Training.
2005-02-24,Signed INF Carlos Febles to a two-year Triple-A contract Thursday.
2005-02-24,Tampa Bay Devil Rays OF Marty Cordova retired.
2005-02-24,"Texas Rangers Signed RHP R.A. Dickey, RHP Juan Dominguez, RHP Kameron Loe and INF Jason Bourgeois to one-year contracts."
2005-02-24,Washington Nationals Agreed to terms with OF Endy Chavez on a one-year contract.
2005-02-25,Houston Astros Signed INF Chris Burke and OF Luke Scott to one-year contracts.
2005-02-25,"Los Angeles Angels Agreed to terms with INF Dallas McPherson, INF Maicer Izturis, INF Alberto Callaspo, LHP Tim Bittner, RHP Scott Dunn, RHP Ervin Santana and C Jeff Mathis on one-year contracts."
2005-02-25,Philadelphia Phillies Signed RHP Ryan Madson and INF Juan Richardson to one-year contracts.
2005-02-25,Washington Nationals Agreed to terms with RHP Luis Ayala on a one-year contract.
2005-02-26,Philadelphia Phillies Signed INF Ryan Howard and RHP Pedro Liriano to one-year contracts.
2005-02-26,St. Louis Cardinals Agreed to terms with RHP Jason Isringhausen on a two-year contract extension with a club option for 2008.
2005-02-27,Philadelphia Phillies Signed INF Chase Utley to a one-year contract.
2005-02-28,"Atlanta Braves Agreed to terms with RHP Roman Colon, LHP Horacio Ramirez, C Johnny Estrada, OF Ryan Langerhans, INF Wilson Betemit, INF Nick Green and INF Adam LaRoche on one-year contracts."
2005-02-28,"Chicago White Sox Agreed to terms with RHP Jon Adkins, RHP Jeff Bajenaru, LHP Neal Cotts, RHP Felix Diaz, RHP Kris Honel, RHP Bobby Jenks, LHP Arnie Munoz, LHP Paulino Reynoso, RHP Matt Smith, RHP Sean Tracey, INF Joe Crede, INF Ross Gload, INF Willie Harris, INF Pedro Lopez, INF Casey Rogowski, INF Wilson Valdez and OF Joe Borchard on one-year contracts."
2005-02-28,"Cleveland Indians Agreed to terms with 1B Ben Broussard, RHP Francisco Cruceta, RHP Jason Davis, INF Brandon Phillips, RHP Kyle Denney, OF Jody Gerut, LHP Cliff Lee and OF Grady Sizemore on one-year contracts."
2005-02-28,"Florida Marlins Agreed to one-year contracts with RHP Nate Bump, RHP Ben Howard and LHP Luke Hagerty."
2005-02-28,"Los Angeles Angels Agreed to terms with RHP Francisco Rodriguez, RHP Dustin Moseley and C Wil Nieves on one-year contracts."
2005-02-28,"Pittsburgh Pirates Agreed to terms with C Humberto Cota, LHP Dave Williams, RHP Ryan Vogelsong, and C Ronny Paulino on one-year contracts."
2005-02-28,"Texas Rangers Signed OF Jason Botts, RHP Joaquin Benoit, RHP Ryan Bukvich and LHP Brian Shouse to one-year contracts."
2005-02-28,Washington Nationals Agreed to terms with RHP Zach Day and INF Henry Mateo on one-year contracts.
2005-03-01,"Atlanta Braves Signed RHP Tim Hudson to a four-year contract extension, with a club option for a fifth season."
2005-03-01,Seattle Mariners Re-signed RHP Jon Huber to a minor league contract and invited him to Spring Training.
2005-03-01,St. Louis Cardinals Re-signed 1B Chris Duncan to a minor league contract with an invitation to Spring Training.
2005-03-01,"Agreed to terms with LHP Carmen Cali, LHP Randy Flores, RHP Jimmy Journell, RHP Rhett Parrott, RHP Evan Rust, RHP Adam Wainwright, OF John Gall, OF Reid Gorecki, INF Hector Luna, INF Scott Seabol and C Yadier Molina on one-year contracts."
2005-03-01,"Toronto Blue Jays Agreed with OF Alex Rios, RHP Vince Perkins and IF Raul Tablado on one-year contracts."
2005-03-02,"Detroit Tigers Agreed with RHP Jeremy Bonderman, RHP Gary Knotts, RHP Colby Lewis, RHP Chris Spurling, LHP Wilfredo Ledezma, LHP Mike Maroth, LHP Nate Robertson, INF Omar Infante, INF Chris Shelton, INF Jason Smith, OF Nook Logan, OF Craig Monroe and OF Marcus Thames on one-year contracts."
2005-03-02,Florida Marlins Renewed the contract of OF Miguel Cabrera.
2005-03-02,"Houston Astros Signed OF Jason Lane, INF Adam Everett, INF Morgan Ensberg and RHP Brad Lidge to one-year contracts."
2005-03-02,"Kansas City Royals Signed C John Buck, C Paul Phillips, INF Donnie Murphy, LHP Chris George and LHP Andrew Sisco to one-year contracts."
2005-03-02,"Los Angeles Angels Agreed to terms with RHP Brendan Donnelly, RHP Kevin Gregg, RHP John Lackey, INF Chone Figgins and OF Juan Rivera on one-year contracts."
2005-03-02,"New York Mets Agreed to terms with C Mike Jacobs, C Jason Phillips, INF Aarom Baldiris, INF Craig Brazell, INF Jeff Keppinger, INF Jose Reyes, INF David Wright, OF Ron Calloway, OF Ambiorix Concepcion, OF Victor Diaz, OF Wayne Lydon, OF Angel Pagan, OF Eric Valent, RHP Heath Bell, RHP Bartolome Fortunato, RHP Matt Ginter, RHP Aaron Heilman, RHP Bobby Keppel, RHP Matt Lindstrom, RHP Jae Seo and RHP Tyler Yates on one-year contracts."
2005-03-02,"San Diego Padres Signed SS Khalil Greene; OF/IF Xavier Nady; OFs Freddy Guzman, Ben Johnson and Jon Knott; IFs Josh Barfield, Tagg Bozied, J.J. Ferminiak, Paul McAnulty and Cory Smith; Cs Miguel Ojeda and Humberto Quintero; RHPs Brad Baker, Justin Germano, Blaine Neal and Chris Oxspring; and LHPs Randy Williams, Sean Thompson and Rusty Tucker to one-year contracts."
2005-03-02,"San Francisco Giants Reassigned OF John Bowker, OF Nate Schierholtz, OF Clay Timpner, INF Angel Chavez, INF Julio Cordido, INF Kevin Frandsen, C Eliezer Alfonzo, C Trey Lunsford, LHP Patrick Misch and RHP Jeremy Accardo to minor league camp."
2005-03-02,"Texas Rangers Signed RHP Ricardo Rodriguez, OF Kevin Mench and OF Laynce Nix to one-year contracts."
2005-03-03,"Boston Red Sox Agreed with LHP Abe Alvarez, LHP Juan Cedeno, RHP Manny Delcarmen, LHP Mark Malaska, RHP Anastacio Martinez, RHP Luis Mendoza, RHP Anibal Sanchez, RHP Chris Smith, C Kelly Shoppach, INF Hanley Ramirez, INF Kevin Youkilis, OF Adam Hyzdu and OF Adam Stern on one-year contracts."
2005-03-03,"Cleveland Indians Agreed with C Josh Bard, RHP Andrew Brown, RHP Fernando Cabrera, RHP Fausto Carmona, OF Coco Crisp, OF Franklin Gutierrez, 1B Travis Hafner, C Victor Martinez, RHP Matt Miller, INF Jhonny Peralta and RHP Kazuhito Tadano on one-year contracts."
2005-03-03,"Oakland Athletics Agreed to terms with RHP Kiko Calero, RHP Justin Duchscherer, RHP Jairo Garcia, RHP Rich Harden, C Adam Melhuse, INF Bobby Crosby, INF Marco Scutaro, OF Charles Thomas and OF Matt Watson on one-year contracts."
2005-03-03,"San Francisco Giants Signed RHP David Aardsma, LHP Brian Burres, RHP Kevin Correia, RHP Jesse Foppert, RHP Brad Hennessey, LHP Noah Lowry, RHP Scott Munter, RHP Alfredo Simon, LHP Erick Threets, RHP Merkin Valdez, RHP Tyler Walker, RHP Jerome Williams, C Justin Knoedler, INF Lance Niekro, OF Jason Ellison, OF Frederick Lewis, OF Todd Linden, OF Daniel Ortmeier and OF Tony Torcato to one-year contracts."
2005-03-04,"Baltimore Orioles Agreed to terms with RHP Kurt Ainsworth, RHP Rick Bauer, LHP Erik Bedard, RHP Daniel Cabrera, LHP Eric DuBose, C Geronimo Gil, INF/OF David Newhan, OF Tim Raines, 2B Brian Roberts, RHP Eddy Rodriguez, RHP Jacobo Sequea and RHP Todd Williams."
2005-03-04,Florida Marlins Re-assigned RHP Rodrigo Rosario to minor league camp.
2005-03-04,"Kansas City Royals Exercised the right to renew the contracts of LHP Jaime Cerda, LHP Jimmy Gobble, RHP Zack Greinke, RHP Runelvys Hernandez and OF David DeJesus."
2005-03-04,"Agreed to contract terms with RHP Denny Bautista, RHP Ambiorix Burgos, RHP Shawn Camp, RHP D.J. Carrasco, RHP Nate Field, RHP Devon Lowery, RHP Mike MacDougal, RHP Leo Nunez and RHP Kyle, INF Ken Harvey and INF Calvin Pickering."
2005-03-04,"Minnesota Twins Signed RHP Grant Balfour, RHP Boof Bonser, RHP Travis Bowyer, RHP Jesse Crain, RHP J.D. Durbin, RHP Scott Tyler, LHP Dave Gassner, RHP Francisco Liriano, LHP Ryan Rowland-Smith, C Rob Bowen, C Joe Mauer, C Corky Miller, INF Jason Bartlett, INF Michael Cuddyer, INF Garrett Jones, INF Justin Morneau, INBF Augie Ojeda, INF Nick Punto, INF Luis Rodriguez, INF Terry Tiffee, OF Lew Ford, OF Jason Kubel and OF Michael Restovich to one-year contracts."
2005-03-04,Signed RHP Juan Rincon to a two-year contract and RHP Joe Nathan to a two-year extension.
2005-03-04,San Diego Padres Signed RHP Jake Peavy to a four-year contract plus an option for 2009.
2005-03-04,"Seattle Mariners Signed RHP Jorge Campillo to a one-year contract and placed LHP Travis Blackley on the 60-day disabled list, recovering from February 2005 left shoulder surgery."
2005-03-05,Chicago Cubs Optioned LHP Renyel Pinto and LHP Carlos Vasquez to Triple-A Iowa.
2005-03-06,"New York Mets Re-assigned RHP Grant Roberts, RHP Yusmeiro Petit and LHP Jose Rosado to minor league camp; Released NRI RHP Todd Van Poppel."
2005-03-06,Texas Rangers Re-assigned LHP Justin Thompson and LHP Ryan Wing to minor league camp.
2005-03-07,"Milwaukee Brewers Re-assigned C Lou Palmisano, RHP Chris Saenz and RHP Mike Jones to minor league camp."
2005-03-07,"New York Mets Re-assigned C Jesus Flores, C John Pachot and LHP Tim Hamulack to minor league camp."
2005-03-07,"Pittsburgh Pirates Assigned C Neil Walker, C Carlos Muldonado and LHP Paul Maholm to minor league camp."
2005-03-07,"Washington Nationals Re-assigned RHP Seth Greisinger, RHP Chad Durbin, RHP Luis Pineda, RHP Josh Karp, LHP Micah Bowie, LHP Bill Bray, C Drew McMillan, INF Rick Short, INF Jared Sandberg, INF Phil Hiatt and OF Brandon Watson to minor league camp."
2005-03-08,"Kansas City Royals Assigned LHP Matt Campbell, LHP J.P Howell, RHP Billy Buckner, RHP Jonah Bayliss, OF Alan Moye and UT Darren Fenster to minor league camp."
2005-03-08,Pittsburgh Pirates Released C J.R. House.
2005-03-08,"San Francisco Giants Reassigned LHP Jack Taschner, RHP Brian Cooper, RHP Brandon Puffer, INF Jamie Athas, INF Michael Cervenak, OF Carlos Valderamma and OF Doug Clark to minor league camp."
2005-03-09,"Chicago White Sox Re-assigned C Jonathan Aceves, OF Tony Alvarez, RHP Enemencio Pacheco, 1B Jorge Toca and RHP Eduardo Villacis to Minor League camp."
2005-03-09,"New York Mets Re-assigned RHP Bob Keppel, RHP Joe Nelson, INF Aaron Baldiris, INF Danny Garcia, 1B Craig Brazell and C Andy Dominique to minor league camp."
2005-03-09,"Tampa Bay Devil Rays Re-assigned LHP Joe Beimel, RHP Tim Corcoran, RHP Gerardo Garcia, RHP Jason Hammel, RHP Jimmy Haynes, RHP John Webb, RHP Brian Stokes, C Paul Hoover, C Dan Massiatte, INF Brandon Larson, INF Earl Snyder, OF Brian Buchanan and OF Damon Hollins to minor league camp; Optioned RHP Carlos Hines and LHP Jon Switzer to Double-A Montgomery."
2005-03-10,"Atlanta Braves Optioned OF Onil Joseph to Mississippi (AA) and re-assigned RHP Daniel Curtis, RHP Gonzalo Lopez, C Miguel Bernard, C Brian McCann, C Carlos Mendez and OF Jeff Francoeur to minor league camp."
2005-03-10,"New York Yankees Re-assigned C Jon-Mark Sprowl, C Ryan Hankins, C Irwil Rojas, INF Ferdin Tejeda, LHP Sean Henn, RHP Marc Valdes, RHP Brad Voyles, RHP Ramon Ramirez and RHP Jason Anderson to minor league camp."
2005-03-10,San Diego Padres Placed RHP Miguel Asencio (Tommy John surgery) on the 60-day disabled list and purchased the contract of LHP Darrell May from Triple-A Portland.
