date,transaction
2006-08-31,San Diego Padres Acquired LHP David Wells from the Red Sox in exchange for a player to be named later or cash considerations; Signed RHP Rudy Seanez; Recalled OF Terrmel Sledge from Triple-A Portland and optioned RHP Mike Thompson to Portland.
2006-08-31,St. Louis Cardinals Purchased the contract of C Mike Rose; placed LHP Mark Mulder on the 15-day disabled list.
2006-08-31,Washington Nationals Acquired Minor League RHP Luis Atilano from the Braves in exchange for INF Daryle Ward; acquired Minor League RHP Jhonny Nunez from the Dodgers in exchange for INF-OF Marlon Anderson.
2006-09-01,Atlanta Braves Activated OF Brian Jordan from the 60-day disabled list; Activated RHP Kyle Davies from the 60-day disabled list; Activated INF Willy Aybar from the 15-day disabled list; Recalled C Brayan Pena and 1B/OF Scott Thorman from Triple-A Richmond; Recalled RHP Joey Devine from Double-A Mississippi.
2006-09-01,Baltimore Orioles Recalled RHP Winston Abreu and RHP Julio Manon from Triple-A Ottawa; Recalled OF Jeff Fiorentino from Double-A Bowie.
2006-09-01,Boston Red Sox Recalled LHP Craig Breslow and OF David Murphy from Triple-A Pawtucket.
2006-09-01,Chicago Cubs Activated LHP Scott Eyre and LHP Sean Marshall from the 15-day disabled list; Activated RHP Wade Miller from the 60-day disabled list; Recalled C Geovany Soto from Triple-A Iowa.
2006-09-01,"Chicago White Sox Recalled RHP Charlie Haeger, LHP Boone Logan and C Chris Stewart from Triple-A Charlotte; Purchased the contract of OF Ryan Sweeney from Charlotte."
2006-09-01,Cincinnati Reds Recalled LHP Brian Shackelford from Triple-A Louisville; Reinstated RHP Gary Majewski and RHP Jason Standridge from the 15-day disabled list.
2006-09-01,Detroit Tigers Recalled IF Ramon Santiago and RHP Jordan Tata from Triple-A Toledo; Traded OF Nook Logan to the Washington Nationals for a PTBN.
2006-09-01,Florida Marlins Recalled RHP Chris Resop and RHP Yusmeiro Petit from Triple-A Albuquerque.
2006-09-01,Kansas City Royals Released LHP Bobby Madritsch.
2006-09-01,Purchased the contract of RHP Ryan Braun from Triple-A Omaha; Transferred OF Reggie Sanders from the 15-day to the 60-day disabled list.
2006-09-01,Los Angeles Angels Recalled RHP Chris Bootcheck and C Jeff Mathis from Triple-A Salt Lake; Activated OF Darin Erstad from the 15-day disabled list; Activated OF Curtis Pride from the 15-day disabled list; Activated 3B Dallas McPherson from the 15-day disabled list and optioned him to Triple-A Salt Lake.
2006-09-01,"Los Angeles Dodgers Recalled OF Matt Kemp, C Einar Diaz and 1B James Loney from Triple-A Las Vegas."
2006-09-01,Milwaukee Brewers Recalled RHP Dennis Sarfate from Triple-A Nashville; Purchased the contract of C Vinny Rottino from Nashville; Transferred 2B Rickie Weeks from the 15-day disabled list to the 60-day disabled list.
2006-09-01,Minnesota Twins Purchased the contract of SS Alexi Casilla from Double-A New Britain; Recalled RHP Scott Baker and C Chris Heintz from Triple-A Rochester.
2006-09-01,New York Mets Recalled LHP Royce Ring and RHP Heath Bell from Triple-A Norfolk.
2006-09-01,New York Yankees Purchased the contract of C Wil Nieves from Triple-A Columbus and designated OF Mitch Jones for assignment; Recalled RHP T.J. Beam and RHP Jose Veras from Triple-A Columbus.
2006-09-01,Philadelphia Phillies Recalled RHP Scott Mathieson and LHP Eude Brito from Triple-A Scranton/Wilkes-Barre; Acquired 1B Randall Simon from the Texas Rangers in exchange for cash considerations.
2006-09-01,Pittsburgh Pirates Activated RHP Josh Sharpless from the 15-day disabled list.
2006-09-01,San Diego Padres Recalled RHP Scott Cassidy from Triple-A Portland.
2006-09-01,"San Francisco Giants Recalled OF Jason Ellison, OF Fred Lewis, 1B Lance Niekro, C Justin Knoedler, RHP Brian Wilson and LHP Jonathan Sanchez from Triple-A Fresno and recalled RHP Scott Munter from Double-A Connecticut."
2006-09-01,Seattle Mariners Recalled RHP Emiliano Fruto from Triple-A Tacoma.
2006-09-01,St. Louis Cardinals Recalled RHP Brad Thompson and OF John Rodriguez from Triple-A Memphis.
2006-09-01,Tampa Bay Devil Rays Activated INF Ty Wigginton from the 15-day disabled list; Recalled RHP Brian Stokes and RHP Edwin Jackson from Triple-A Durham.
2006-09-01,Texas Rangers Recalled RHP Scott Feldman from Triple-A Oklahoma and traded Triple-A 1B Randall Simon to the Philadelphia Phillies for cash considerations.
2006-09-01,Toronto Blue Jays Purchased the contracts of OF Adam Lind and INF Kevin Barker from Triple-A Syracuse.
2006-09-01,Washington Nationals Outrighted RHP Kevin Gryboski to Triple-A New Orleans; Acquired OF Nook Logan from the Detroit Tigers in exchange for a player to be named later or cash considerations.
2006-09-02,Arizona Diamondbacks Recalled C Miguel Montero and LHP Doug Slaten from Triple-A Tucson; Purchased the contract of LHP Randy Choate from Tucson; Activated RHP Greg Aquino and INF Andy Green from the 15-day disabled list.
2006-09-02,Atlanta Braves Recalled RHP Anthony Lerew from Triple-A Richmond.
2006-09-02,Boston Red Sox Purchased the contract of RHP Kevin Jarvis from Triple-A Pawtucket and transferred LHP Jon Lester the 60-day disabled list.
2006-09-02,Cincinnati Reds Recalled OF Norris Hopper from Triple-A Louisville.
2006-09-02,Cleveland Indians Purchased the contract of INF Kevin Kouzmanoff from Triple-A Buffalo.
2006-09-02,Colorado Rockies Purchased the contract of 3B Vinny Castilla from Triple-A Colorado Springs.
2006-09-02,Detroit Tigers Recalled C/1B Chris Shelton from Triple-A Toledo.
2006-09-02,New York Mets Activated OF Cliff Floyd from the 15-day disabled list.
2006-09-02,New York Yankees Activated 1B Andy Phillips from the 15-day disabled list.
2006-09-02,"Oakland Athletics Recalled LHP Ron Flores, C Jeremy Brown and OF Hiram Bocachica from Triple-A Sacramento."
2006-09-02,San Francisco Giants Activated IF Kevin Frandsen from the 15-day disabled list.
2006-09-02,Toronto Blue Jays Recalled RHP Dustin McGowan from Triple-A Syracuse.
2006-09-02,"Washington Nationals Purchased the contracts of INF Melvin Dorta, OF George Lombard, RHP Chris Booker and RHP Brett Campbell from Triple-A New Orleans, and RHP Beltran Perez from Double-A Harrisburg."
2006-09-03,Atlanta Braves Recalled RHP Peter Moylan from Triple-A Richmond.
2006-09-03,Baltimore Orioles Recalled RHP Hayden Penn from Triple-A Ottawa.
2006-09-03,"Boston Red Sox Activated SS Alex Gonzalez, OF Trot Nixon and C Jason Varitek from the 15-day disabled list."
2006-09-03,Chicago Cubs Placed C Michael Barrett on the 15-day disabled list with an intrascrotal hematoma; Recalled INF/OF Buck Coats from Triple-A Iowa.
2006-09-03,Detroit Tigers Purchased the contract of INF Kevin Hooper from Triple-A Toledo and designated SS Don Kelly for assignment.
2006-09-03,Kansas City Royals Recalled OF Shane Costa from Triple-A Omaha.
2006-09-03,"Philadelphia Phillies Activated RHP Tom Gordon from 15-day disabled list, placed RHP Scott Mathieson on 15-day disabled list with a sprained right elbow and recalled RHP Brian Sanches and RHP Clay Condrey from Triple-A Scranton/Wilkes-Barre."
2006-09-03,San Diego Padres Activated SS Khalil Greene off the 15-day disabled list.
2006-09-03,St. Louis Cardinals Recalled RHP Anthony Reyes from Triple-A Memphis.
2006-09-03,"Texas Rangers Recalled LHP John Rheinecker from Triple-A Oklahoma, purchased the contract of C Miguel Ojeda from Oklahoma and transferred OF Brad Wilkerson to the 60-day disabled list."
2006-09-04,Atlanta Braves Optioned RHP Anthony Lerew to Triple-A Richmond.
2006-09-04,Baltimore Orioles Recalled RHP Chris Britton from Double-A Bowie.
2006-09-04,Boston Red Sox Recalled LHP Javier Lopez from Triple-A Pawtucket.
2006-09-04,Chicago Cubs Activated RHP Carlos Marmol from the 15-day disabled list; Recalled INF Scott Moore from Triple-A Iowa.
2006-09-04,Cincinnati Reds Recalled RHP Matt Belisle and LHP Chris Michalak from Class A Sarasota; Recalled INF Ray Olmedo from Triple-A Louisville; Selected the contract of OF Dewayne Wise from Louisville; Recalled RHP Elizardo Ramirez from Louisville and placed on the 60-day disabled list with right shoulder tendinitis.
2006-09-04,Colorado Rockies Recalled C JD Closser and purchased the contract of RHP Nate Field from Triple-A Colorado Springs.
2006-09-04,Florida Marlins Recalled RHP Randy Messenger from Class-A Jupiter and RHP Jose Garcia from Double-A Carolina.
2006-09-04,Houston Astros Recalled RHP Matt Albers and OF Charlton Jimerson from Triple-A Round Rock.
2006-09-04,Los Angeles Dodgers Recalled LHP Tim Hamulack and LHP Eric Stults from Triple-A Las Vegas and purchased the contract of RHP Giovanni Carrara from Single-A Vero Beach.
2006-09-04,Minnesota Twins Recalled OF Josh Rabe from Triple-A Rochester.
2006-09-04,Philadelphia Phillies Recalled LHP Matt Smith from Triple-A Scranton/Wilkes-Barre.
2006-09-04,Tampa Bay Devil Rays Recalled C Shawn Riggans from Triple A Durham; Selected RHP Juan Salas from Durham.
2006-09-05,Baltimore Orioles Purchased the contract of C Raul Chavez from Double-A Bowie; Transferred LHP Kurt Birkins from the 15-day to the 60-day disabled list.
2006-09-05,Boston Red Sox Recalled LHP Kason Gabbard and RHP Craig Hansen from Triple-A Pawtucket; Acquired C George Kottaras from the Padres to complete the Aug. 31 trade and designated RHP Jermaine Van Buren for assignment.
2006-09-05,Chicago Cubs Acquired RHP Adam Harben from the Minnesota Twins to complete the Aug. 31 Phil Nevin trade; Recalled RHP Jae Kuk Ryu and C Jose Reyes from Triple-A Iowa; RHP Jerome Williams has been claimed off waivers by the Oakland Athletics.
2006-09-05,Chicago White Sox Recalled RHP Dustin Hermanson from Triple-A Charlotte and reinstated him from the 15-day disabled list.
2006-09-05,Cincinnati Reds Acquired RHP Sun-Woo Kim and cash from the Colorado Rockies in exchange for future considerations; Designated LHP Michael Gosling for assignment.
2006-09-05,"Cleveland Indians Recalled RHP Fausto Carmona, RHP Jeremy Guthrie, OF Franklin Gutierrez, LHP Rafael Perez and RHP Brian Slocum from the Triple-A Buffalo and purchased the contract of LHP Juan Lara from Buffalo; Activated RHP Matt Miller from the disabled list."
2006-09-05,Colorado Rockies Traded RHP Sun-Woo Kim and cash to the Cincinnati Reds for future considerations.
2006-09-05,Detroit Tigers Recalled OF Brent Clevlen from Double-A Erie.
2006-09-05,"Florida Marlins Recalled C Paul Hoover, OF Chris Aguila and OF Eric Reed from Triple-A Albuquerque; Selected the contract of INF Jason Wood from Albuquerque, and transferred RHP Logan Kensing from the 15-day to the 60-day disabled list."
2006-09-05,Kansas City Royals Reinstated RHP Mike Wood from the 15-day disabled list; Purchased the contract of RHP Joselo Diaz from Triple-A Omaha; Recalled C Paul Phillips from Triple-A Omaha; Transferred 1B Doug Mientkiewicz from the 15-day disabled list to the 60-day DL.
2006-09-05,Los Angeles Dodgers Recalled OF Delwyn Young and INF Oscar Robles from Triple-A Las Vegas.
2006-09-05,"New York Mets Purchased the contract of OF Ricky Ledee and C Kelly Stinnett from Triple-A Norfolk; Recalled RHP Steve Schmoll from Norfolk and placed him on the 60-day disabled list with a right hamstring injury; Recalled RHP Brian Bannister, LHP Dave Williams, and OF Lastings Milledge from Norfolk; Recalled RHP Philip Humber from Double-A Binghamton."
2006-09-05,New York Yankees Activated RHP Mike Mussina from the 15-day disabled list; Transferred RHP Carl Pavano from the 15-day to the 60-day disabled list; Purchased the contracts of SS Andy Cannizaro and LHP Sean Henn from Triple-A Columbus; Sent OF Mitch Jones outright to Triple-A Columbus. .
2006-09-05,Oakland Athletics Selected D'Angelo Jimenez from Triple-A Sacramento; Designated RHP Matt Roney and INF Mike Rouse for assignment; Claimed RHP Jerome Williams off waivers from the Cubs.
2006-09-05,Philadelphia Phillies Recalled INF Danny Sandoval from Double-A Reading; Outrighted OF Josh Kroeger to Triple-A Scranton/Wilkes-Barre; Purchased the contract of C Tim Gradoville from Reading.
2006-09-05,Pittsburgh Pirates Purchased the contracts of C Carlos Maldonado and LHP Shane Youman from Triple-A Indianapolis; Called up LHP Juan Perez from Triple-A Indianapolis.
2006-09-05,"San Diego Padres Assigned C George Kottaras to the Boston Red Sox completing the Aug. 31 trade; Purchased the contract of OF Jack Cust from Triple-A Portland; Recalled OF Ben Johnson, OF Paul McAnulty and RHP Mike Thompson from Portland."
2006-09-05,St. Louis Cardinals Purchased the contract of SS John Nelson from Triple-A Memphis; recalled RHP Josh Kinney and LHP Chris Narveson from Memphis.
2006-09-05,Texas Rangers Recalled RHP Nick Masset and INF Joaquin Arias from Triple-A Oklahoma.
2006-09-05,Toronto Blue Jays Recalled RHP Francisco Rosario from Triple-A Syracuse; Purchased the contract of RHP Josh Towers from Triple-A Syracuse; Transferred RHP Pete Walker to the 60-day disabled list.
2006-09-05,Washington Nationals Recalled LHP Mike O'Connor from Triple-A New Orleans; Recalled RHP Felix Rodriguez from his rehab assignment and reinstated him from the 60-day disabled list; Transferred OF Jose Guillen to the 60-day disabled list.
2006-09-06,Arizona Diamondbacks Recalled RHP Edgar Gonzalez from Triple-A Tucson.
2006-09-06,Cincinnati Reds Selected the contract of RHP Jason Johnson from Triple-A Louisville; Transferred LHP Eddie Guardado from the 15-day to the 60-day disabled list.
2006-09-06,Detroit Tigers Released DH Dmitri Young.
2006-09-06,Activated LHP Mike Maroth from the 60-day disabled list; Designated Chris Spurling for assignment.
2006-09-06,Houston Astros Activated RHP Fernando Nieve from the 15-day disabled list; Recalled RHP Chris Sampson from Triple-A Round Rock and optioned RHP Matt Albers to Round Rock.
2006-09-06,Philadelphia Phillies Purchased the contract of C Tim Gradoville from Double-A Reading.
2006-09-07,Baltimore Orioles Purchased the contract of LHP Brian Burres from Triple-A Ottawa.
2006-09-07,Cincinnati Reds Outrighted LHP Michael Gosling to Louisville.
2006-09-07,"Colorado Rockies Recalled OF Jeff Baker, OF Jeff Salazar, RHP Denny Bautista and purchased the contracts of LHP Justin Hampson and LHP Mike Venafro from Triple-A Colorado Springs; Transferred RHP Mike DeJean to the 60-day disabled list."
2006-09-07,Philadelphia Phillies Recalled OF Michael Bourn from Triple-A Scranton/Wilkes-Barre.
2006-09-07,St. Louis Cardinals Recalled OF Skip Schumaker from Triple-A Memphis.
2006-09-08,Baltimore Orioles Recalled RHP Sendy Rleal from Triple-A Ottawa; Designated C Danny Ardoin for assignment.
2006-09-08,Boston Red Sox Purchased the contract of C Ken Huckaby from Triple-A Pawtucket and released C Javy Lopez.
2006-09-08,Chicago Cubs Activated LHP Ryan O'Malley from the 15-day disabled list.
2006-09-08,Detroit Tigers Sent SS Don Kelly outright to Double-A Erie.
2006-09-08,Milwaukee Brewers Claimed RHP Chris Spurling off waivers from Detroit; Transferred RHP Matt Wise to the 60-day disabled list.
2006-09-08,New York Yankees Recalled OF Kevin Thompson from Triple-A Columbus.
2006-09-08,Oakland Athletics Activated RHP Huston Street from the 15-day disabled list; Recalled RHP Jason Windsor from Triple-A Sacramento.
2006-09-08,San Diego Padres Purchased the contract of IF/OF Jon Knott from Triple-A Portland and transferred IF/OF Ryan Klesko to the 60-day disabled list.
2006-09-08,"Seattle Mariners Recalled OF T.J. Bohn, RHP Travis Chick, INF Greg Dobbs, LHP Cesar Jimenez, OF Adam Jones and INF Oswaldo Navarro; Selected RHP Francisco Cruceta and LHP Ryan Feierabend; Transferred RHP Mark Lowe from the 15-day disabled list to the 60-day disabled list; Placed RHP Sean Green on the 60-day disabled list with a strained right lat muscle."
2006-09-08,Texas Rangers Recalled RHP Frank Francisco from Class-A Spokane.
2006-09-10,"Chicago White Sox Purchased the contract of 3B Josh Fields from Triple-A Charlotte, returned OF Jerry Owens from his rehabilitation assignment to Charlotte and reinstated him from the 15-day disabled list, and recalled RHP Sean Tracey from Charlotte."
2006-09-10,Colorado Rockies Purchased the contract of C Alvin Colina from Double-A Tulsa and placed C Yorvit Torrealba on the 60-day disabled list.
2006-09-10,Kansas City Royals Activated RHP Adam Bernero from the 15-day disabled list.
2006-09-10,Tampa Bay Devil Rays Released 1B Travis Lee.
2006-09-10,Toronto Blue Jays Activated RHP Justin Speier from the 15-day disabled list.
2006-09-11,Chicago Cubs Activated SS Cesar Izturis from the 15-day disabled list.
2006-09-11,Houston Astros Recalled RHP Taylor Buchholz from Triple-A Round Rock.
2006-09-11,"Los Angeles Angels Recalled RHP Greg Jones, RHP Dustin Moseley, INF Kendry Morales, INF Dallas McPherson, C Jeff Mathis, RHP Chris Bootcheck and OF Tommy Murphy from Triple-A Salt Lake."
2006-09-11,Milwaukee Brewers Recalled OF Tony Gwynn and RHP Carlos Villanueva and purchased the contract of OF Drew Anderson from Triple-A Nashville; Transferred 3B Corey Koskie to the 60-day disabled list.
2006-09-11,Minnesota Twins Activated LHP Francisco Liriano from the 15-day disabled list.
2006-09-11,New York Yankees Activated INF Miguel Cairo from the 15-day disabled list.
2006-09-12,New York Yankees Activated OF Hideki Matsui from the 15-day disabled list.
2006-09-13,Boston Red Sox Activated RHP Tim Wakefield from the 15-day disabled list.
2006-09-13,Cleveland Indians Claimed INF Mike Rouse off waivers from the Oakland Athletics.
2006-09-13,New York Mets Recalled RHP Mike Pelfrey from Triple-A Norfolk.
2006-09-14,"Atlanta Braves Placed 3B Chipper Jones on 15-day disabled list, retroactive to Sept. 4, with a strained left oblique."
2006-09-14,San Francisco Giants Placed RHP Armando Benitez on the 60-day disabled list with right knee inflammation and purchased the contract of RHP Billy Sadler from Triple-A Fresno.
2006-09-15,Detroit Tigers Claimed 1B/DH Matt Stairs off waivers from the Texas Rangers; Transferred RHP Roman Colon from the 15-day disabled list to the 60-day disabled list.
2006-09-15,New York Mets Activated RHP Pedro Martinez from the 15-day disabled list.
2006-09-15,St. Louis Cardinals Activated SS David Eckstein from the 15-day disabled list.
2006-09-15,Tampa Bay Devil Rays Acquired nonroster RHP Dale Thayer from the Padres as the PTBN in the Aug. 24 trade.
2006-09-15,Texas Rangers Announced that INF/OF Matt Stairs has been claimed off waivers by the Detroit Tigers.
2006-09-16,Arizona Diamondbacks Recalled INF Alberto Callaspo from Triple-A Tucson.
2006-09-16,Colorado Rockies Recalled INF Alberto Callaspo from Triple-A Tucson.
2006-09-16,Houston Astros Recalled RHP Matt Albers and C Hector Gimenez from Triple-A Round Rock; Purchased contract of C Eric Munson from Triple-A.
2006-09-16,Minnesota Twins Recalled 3B Terry Tiffee and LHP Glen Perkins from Triple-A Rochester.
2006-09-16,Pittsburgh Pirates Activated LHP Tom Gorzelanny from the 15-day disabled list.
2006-09-17,Detroit Tigers Purchased the contracts of RHP Chad Durbin and C Mike Rabelo from Triple-A Toledo; Designated RHP Colby Lewis for assignment.
2006-09-19,Atlanta Braves Activated 3B Chipper Jones from the 15-day disabled list.
2006-09-19,Boston Red Sox Purchased the contract of RHP Devern Hansack from Double-A Portland; Transferred LHP Abe Alvarez from the 15-day to the 60-day disabled list.
2006-09-19,Kansas City Royals Recalled RHP Zack Greinke from Double-A Wichita.
2006-09-19,New York Yankees Activated OF Gary Sheffield from the 15-day disabled list.
2006-09-19,San Francisco Giants Purchased the contract of LHP Pat Misch from Triple-A Fresno; recalled RHP Kelyn Acosta from Class A San Jose and placed him on the 60-day disabled list with a right elbow strain.
2006-09-20,Kansas City Royals Recalled INF Angel Sanchez from Double-A Wichita and purchased the contract of OF Mitch Maier from Wichita; Transferred RHP Brandon Duckworth from the 15-day to the 60-day disabled list.
2006-09-20,San Diego Padres Activated INF/OF Ryan Klesko from the 60-day disabled list and placed RHP Doug Brocail on the 60-day disabled list.
2006-09-21,Arizona Diamondbacks Purchased the contract of C Robby Hammock and recalled OF Scott Hairston from Triple-A Tucson.
2006-09-21,"Cleveland Indians Recalled INF Michael Aubrey, OF Jason DuBois, INF Lou Merloni, INF Mike Rouse and OF Brad Snyder; Outrighted RHP Jake Dittler and LHP Jason Stanford to Triple-A Buffalo."
2006-09-21,Colorado Rockies Recalled RHP Ubaldo Jimenez from Triple-A Colorado.
2006-09-21,Oakland Athletics Reinstated RHP Rich Harden from the 15-day disabled list.
2006-09-22,Detroit Tigers Activated 2B Placido Polanco from the 15-day disabled list.
2006-09-22,San Diego Padres Activated RHP Chan Ho Park and RHP Scott Williamson from the 15-day disabled list.
2006-09-23,Philadelphia Phillies Sent C Tim Gradoville outright to Triple-A Scranton/Wilkes-Barre.
2006-09-24,Colorado Rockies Recalled RHP Juan Morillo from Double-A Tulsa.
2006-09-25,Cincinnati Reds Agreed to terms with INF Juan Castro on a two-year contract extension through the 2008 season with a club option for 2009.
2006-09-25,Seattle Mariners Selected RHP Jorge Campillo from Triple-A Tacoma and placed RHP Cha Seung Baek on the 60-day disabled list with tendinitis in his right triceps.
2006-09-26,Atlanta Braves Activated John Thomson from the 15-day disabled list.
2006-09-26,Milwaukee Brewers Sent SS Chris Barnwell and RHP Chris Demaria outright to Triple-A Nashville.
2006-09-27,New York Mets Activated C Ramon Castro from the 60-day disabled list; Designated C Kelly Stinnett for assignment.
2006-10-02,Chicago Cubs Sent LHP Les Walrond outright to Triple-A Iowa.
2006-10-02,Milwaukee Brewers C Chad Moeller and RHP Joe Winkelsas elected free agency.
2006-10-03,Baltimore Orioles Designated C Raul Chavez for assignment.
2006-10-03,Acquired OF Adam Stern from the Boston Red Sox in exchange for PTBN or cash.
2006-10-03,Boston Red Sox Sent OF Adam Stern to the Baltimore Orioles as the player to be named later to complete the Aug. 4 trade for Javier Lopez.
2006-10-03,Cincinnati Reds Activated RHP Grant Balfour from the 60-day disabled list and designated him for assignment.
2006-10-03,Cleveland Indians Exercised the 2007 club options on RHP Jake Westbrook and OF/INF Casey Blake.
2006-10-03,Florida Marlins Dismissed Joe Girardi as manager and hired Fredi Gonzalez as manager.
2006-10-03,Milwaukee Brewers RHP Allan Simpson elected free agency.
2006-10-03,"Washington Nationals Released RHPs Brian Lawrence, Pedro Astacio, Felix Rodriguez, Zach Day and Ryan Drese and LHP Joey Eischen."
2006-10-04,Milwaukee Brewers Reinstated RHP Vince Perkins from the 60-day disabled list and outrighted to Triple-A Nashville; RHP Chris Mabeus elected free agency.
2006-10-05,Baltimore Orioles Sent C Raul Chavez outright to Triple-A Norfolk.
2006-10-05,"Cincinnati Reds Sent LHP Chris Michalak, RHP Sun-Woo Kim and OF Dewayne Wise outright to Triple-A Louisville."
2006-10-05,Milwaukee Brewers Claimed RHP Grant Balfour off waivers from the Cincinnati Reds.
2006-10-05,Pittsburgh Pirates Outrighted INF Mike Edwards and RHP Victor Santos to Triple-A Indianapolis; Santos elected free agency.
2006-10-06,Chicago White Sox Outrighted RHP Agustin Montero to Triple-A Charlotte.
2006-10-06,Houston Astros Purchased the contract of RHP Paul Estrada from Double-A Corpus Christi; Outrighted C Eric Munson and C J.R. House to Triple-A Round Rock.
2006-10-06,Los Angeles Angels Declined the 2007 option on LHP J.C. Romero.
2006-10-06,Milwaukee Brewers Exercised 2007 option on RHP Francisco Cordero; Outrighted RHP Chris Spurling to Triple-A Nashville.
2006-10-06,"Washington Nationals Outrighted RHP Roy Corcoran, OF George Lombard and INF Melvin Dorta and INF Henry Mateo to Triple-A New Orleans; Reinstated OF Alex Escobar, LHP Micah Bowie and RHP Shawn Hill and RHP John Patterson from the 15-day disabled list."
2006-10-09,"Milwaukee Brewers Signed RHPs Joe Valentine and Corey Thurman to one-year minor league contracts; INF Zach Sorensen, RHP Jared Fernandez and RHP Chris Spurling have declared free agency."
2006-10-09,"Minnesota Twins Outrighted LHPs Dave Gassner, Justin Jones and INF Terry Tiffee; Reinstated OF Shannon Stewart from the 60-day disabled list."
2006-10-10,Atlanta Braves Released LHP John Foster; LHP Wayne Franklin cleared waivers and opted for free agency; Outrighted OF Josh Burrus to Triple-A Richmond.
2006-10-10,Oakland Athletics Purchased the contract of INF Mark Kiger from Double-A Midland; Released LHP Scott Sauerbeck.
2006-10-11,Cleveland Indians Sent OF Jason Dubois outright to Triple-A Buffalo.
2006-10-11,Kansas City Royals Announced RHP Mike Wood was claimed off waivers by the Texas Rangers; Outrighted RHP Jose Diaz and RHP Bobby Keppel to Triple-A Omaha.
2006-10-11,Milwaukee Brewers Signed RHP Chris Spurling to a minor-league contract with an invitation to Major League spring training camp.
2006-10-11,Philadelphia Phillies Released RHP Julio Santana; Outrighted 2B Joe Thurston and 1B Randall Simon to Triple-A Scranton/Wilkes-Barre.
2006-10-11,Seattle Mariners Released RHP Jesse Foppert; Announced that RHP Francisco Cruceta was claimed off waivers by the Texas Rangers; Outrighted RHP Clint Nageotte and RHP Renee Cortez to Triple-A Tacoma.
2006-10-11,"Tampa Bay Devil Rays Signed RHP Jae Seo to a one-year Major League contract, avoiding arbitration."
2006-10-11,Texas Rangers Acquired RHP Francisco Cruceta off waivers from the Seattle Mariners and RHP Mike Wood off waivers from the Kansas City Royals; Designated INF/OF Jerry Hairston Jr. for assignment.
2006-10-12,Atlanta Braves Purchased the contract of RHP Manny Acosta from Triple-A Richmond; Sent RHP Kevin Barry outright to Triple-A Richmond; Announced that RHP Ken Ray (Royals) and INF Luis Hernandez (Orioles) had both been claimed off waivers.
2006-10-12,Baltimore Orioles Claimed INF Luis Hernandez off waivers from the Atlanta Braves.
2006-10-12,Colorado Rockies LHP Justin Hampson was acquired off waivers by the San Diego Padres; Outrighted RHP Nate Field and LHP Mike Venafro to Triple-A Colorado Springs after both cleared waivers.
2006-10-12,Kansas City Royals Claimed RHP Ken Ray off waivers from the Atlanta Braves.
2006-10-12,Milwaukee Brewers Released RHP Geremi Gonzalez; Exercised the player option for C Damian Miller.
2006-10-12,Pittsburgh Pirates Sent LHP Mike Johnston outright to Triple-A Indianapolis after clearing waivers.
2006-10-12,San Diego Padres Claimed LHP Justin Hampson from the Colorado Rockies; Requested waivers on INFs Manny Alexander and Mark Bellhorn and RHP Scott Williamson for their unconditional release.
2006-10-13,Arizona Diamondbacks Acquired RHP Abe Woody from the Cincinnati Reds in exchange for INF/OF Jerry Gil.
2006-10-13,"Baltimore Orioles Outrighted RHP Julio Manon, RHP Winston Abreu and IF Angel Chavez to Triple-A Ottawa."
2006-10-13,"Boston Red Sox Signed RHP Mike Burns and RHP Bryan Corey to one-year contracts and assigned both outright to Triple-A Pawtucket; RHP Kevin Jarvis, C Ken Huckaby, and INF Alejandro Machado and INF Carlos Pena have all elected free agency."
2006-10-13,Cincinnati Reds Acquired IF/OF Jerry Gil from the Arizona Diamondbacks in exchange for RHP Abe Woody.
2006-10-13,Florida Marlins Outrighted OF Chris Aguila to Triple-A Albuquerque.
2006-10-13,"Kansas City Royals RHP Adam Bernero, outrighted to Triple-A Omaha, elected his free agency."
2006-10-13,Milwaukee Brewers Claimed C J.D. Closser off waivers from the Colorado Rockies.
2006-10-13,Pittsburgh Pirates Purchased the contract of LHP Josh Shortslef from Double-A Altoona.
2006-10-13,San Francisco Giants Sent LHP Jesus Reina and IF Tomas De La Rosa outright to Triple-A Fresno.
2006-10-13,Tampa Bay Devil Rays Signed INF/OF Greg Norton on a one-year plus a club option for the 2008 season.
2006-10-13,Toronto Blue Jays Acquired INF Trevor Lawhorn from the Cincinnati Reds.
2006-10-16,New York Yankees Outrighted INF Andy Cannizaro and INF Nick Green to Triple-A Scranton and Green has elected free agency; Announced C Sal Fasano has elected free agency.
2006-10-16,Tampa Bay Devil Rays Released INF Kevin Witt; Recalled LHP Jeff Ridgway.
2006-10-17,Chicago Cubs Signed pitching coach Larry Rothschild to a two-year contract extension.
2006-10-17,Cincinnati Reds Purchased the contract of RHP Brad Salmon from Triple-A Louisville.
2006-10-18,Minnesota Twins Purchased the contract of RHP Julio DePaula from Double-A New Britain.
2006-10-19,Kansas City Royals Named Kyle Vena Baseball Operations Assistant; named Jeff Davenport Director of Team Travel and Clubhouse Operations.
2006-10-19,Toronto Blue Jays Outrighted RHP Josh Towers and OF John-Ford Griffin Triple-A Syracuse; Purchased the contract of RHP Tracy Thorpe and sent him to Double-A New Hampshire; RHP Pete Walker and IF/OF Kevin Barker have become free agents after declining their outright assignment.
2006-10-23,Chicago Cubs Named Alan Trammell bench coach.
2006-10-23,Los Angeles Angels Placed OF Curtis Pride on waivers.
2006-10-23,Oakland Athletics Released INF D'Angelo Jimenez.
