date,transaction
2007-09-11,Texas Rangers Activated RHP Brandon McCarthy from the 15-day disabled list.
2007-09-11,Toronto Blue Jays Signed SS John McDonald to a two-year contract.
2007-09-12,Chicago Cubs Acquired nonroster RHP Marcos Mateo from the Reds to complete the Aug. 30 trade.
2007-09-12,Cleveland Indians Sent LHP John Koronka outright to Triple-A Buffalo.
2007-09-12,Florida Marlins Claimed RHP Marcos Carvajal off waivers from the New York Mets; Transferred INF Aaron Boone to the 60-day disabled list.
2007-09-12,Los Angeles Angels Recalled OF Tommy Murphy from Triple-A Salt Lake.
2007-09-12,Pittsburgh Pirates Placed C Ryan Doumit on the 60-day disabled list with a sprained right ankle; Activated LHP Zach Duke from the 60-day disabled list.
2007-09-12,Seattle Mariners Activated RHP Jon Huber from the 15-day disabled list.
2007-09-12,Tampa Bay Devil Rays Designated RHP Tim Corcoran for assignment; Purchased the contract of C Raul Casanova from Triple-A Durham.
2007-09-12,Texas Rangers Recalled RHP Armando Galarraga from Triple-A Oklahoma.
2007-09-13,Texas Rangers Activated 3B Travis Metcalf from the 15-day disabled list.
2007-09-14,Florida Marlins Reinstated LHP Renyel Pinto from the 15-day disabled list.
2007-09-14,Houston Astros Activated LHP Stephen Randolph from the 15-day disabled list.
2007-09-14,Milwaukee Brewers Sent nonroster OF Andrew Lefave to the Nationals as the player to be named later to complete the Sept. 4 trade for LHP Ray King.
2007-09-14,St. Louis Cardinals Activated INF Scott Spiezio from the restricted list and designated LHP Troy Cate for assignment.
2007-09-14,Washington Nationals Acquired OF/1B Andrew Lefave from the Milwaukee Brewers as the PTBNL to complete the Sept. 4 trade for LHP Ray King.
2007-09-15,New York Mets Activated C Ramon Castro from the 15-day disabled list.
2007-09-15,Oakland Athletics Selected the contract of LHP Jerry Blevins from Triple-A Sacramento and transferred Bobby Crosby to the 60-day disabled list.
2007-09-15,San Diego Padres Activated IF Oscar Robles from the 15-day disabled list.
2007-09-15,Toronto Blue Jays Placed 3B Troy Glaus on the 60-day disabled list with a sore left heel; Claimed 2B Joe Inglett off waivers from the Indians.
2007-09-16,Atlanta Braves Purchased the contract of OF Brandon Jones from Triple-A Richmond and designated OF T.J. Bohn for assignment.
2007-09-16,Colorado Rockies Purchased the contract of OF Seth Smith from Triple-A Colorado Springs; transferred RHP Aaron Cook from the 15-day to the 60-day disabled list.
2007-09-16,Houston Astros Activated SS Adam Everett from the 15-day disabled list.
2007-09-16,Tampa Bay Devil Rays Recalled LHP Jeff Ridgway and LHP J.P. Howell from Triple-A Durham.
2007-09-17,Cleveland Indians Recalled LHP Jeremy Sowers from Double-A Akron.
2007-09-17,New York Yankees Recalled RHP Tyler Clippard and LHP Chase Wright from Double-A Trenton.
2007-09-17,Seattle Mariners Activated RHP Cha Seung Baek from the 15-day disabled list.
2007-09-17,Washington Nationals Nationals claimed RHP Enrique Gonzalez off waivers from the Diamondbacks.
2007-09-18,Atlanta Braves Optioned OF Brandon Jones to Triple-A Richmond.
2007-09-18,New York Mets Designated RHP Brian Lawrence for assignment; Purchased the contract of LHP Dave Williams from Triple-A New Orleans.
2007-09-18,Philadelphia Phillies Activated LHP Cole Hamels from the 15-day disabled list.
2007-09-19,Atlanta Braves Purchased the contract of RHP Jeff Bennett from Triple-A Richmond and recalled OF Brandon Jones and RHP Joey Devine from Richmond.
2007-09-19,Tampa Bay Devil Rays Purchased the contract of OF Justin Ruggiano from Triple-A Durham; Designated 1B Wes Bankston for assignment.
2007-09-20,Atlanta Braves Activated RHP Octavio Dotel from the 15-day disabled list.
2007-09-20,Cincinnati Reds Recalled RHP Homer Bailey from Class A Sarasota.
2007-09-21,Kansas City Royals Claimed 1B Wes Bankston off outright waivers from the Tampa Bay Devil Rays; Transferred LHP Odalis Perez to the 60-day disabled list.
2007-09-21,Milwaukee Brewers Activated LHP Manny Parra from the 15-day disabled list.
2007-09-21,New York Mets Purchased the contract of RHP Carlos Muniz from Triple-A New Orleans; transferred LHP Jason Vargas from the 15-day to the 60-day disabled list.
2007-09-21,San Francisco Giants Recalled LHP Travis Blackley from Triple-A Fresno.
2007-09-21,Toronto Blue Jays Recalled INF Joe Inglett from Triple-A Syracuse.
2007-09-21,Washington Nationals Reinstated SS Cristian Guzman from the 15-day disabled list.
2007-09-22,San Francisco Giants Recalled OF Fred Lewis from Class A San Jose.
2007-09-22,Toronto Blue Jays Placed OF Vernon Wells on the 60-day disabled list with a cyst and torn labrum in his left shoulder; Purchased the contract of OF John-Ford Griffin from Triple-A Syracuse.
2007-09-24,Houston Astros Sent OF Jason Lane to the San Diego Padres in exchange for a player to be named later or cash considerations.
2007-09-24,Philadelphia Phillies Claimed OF T.J. Bohn off waivers from the Atlanta Braves; Transferred RHP Yoel Hernandez from the 15-day to the 60-day disabled list.
2007-09-24,San Diego Padres Acquired OF Jason Lane from the Astros for a player to be named later or cash.
2007-09-25,"San Diego Padres Purchased the contract of OF Drew Macias from Double-A San Antonio, recalled IF Chase Headley from San Antonio and placed RHP Clay Hensley on the 60-day disabled list recovering from surgery on a torn labrum in his right shoulder."
2007-09-26,Cincinnati Reds Reinstated INF Jerry Gil (right elbow) from the 60-day disabled list and transferred OF Ryan Freel (right knee) to the 60-day disabled list.
2007-09-27,Cincinnati Reds Purchased the contract of INF Mark Bellhorn from Triple-A Louisville; Transferred LHP Bobby Livingston from the 15-day to the 60-day disabled list.
2007-09-29,Chicago White Sox Signed C A.J. Pierzynski to a two-year contract extension.
2007-09-29,"Florida Marlins Extended the contracts through 2015 of Larry Beinfest, who was named president, baseball operations; Michael Hill, who was named vice president, general manager; Dan Jennings, who was named vice president, player personnel and assistant general manager; Jim Fleming, who was named vice president, player development and scouting and assistant general manager."
2007-10-01,Baltimore Orioles Released RHP Jaret Wright and RHP Victor Zambrano.
2007-10-03,"Baltimore Orioles Sent C J.R. House, C Gustavo Molina and RHP Rob Bell outright to Triple-A Norfolk."
2007-10-03,Chicago White Sox Outrighted OF Luis Terrero and LHP Paulino Reynoso to Triple-A Charlotte.
2007-10-04,San Diego Padres Claimed IF Luis Rodriguez off waivers from Minnesota; Released OF Brady Clark.
2007-10-04,St. Louis Cardinals Claimed INF Luis Rodriguez off waivers from the Twins; Released OF Brady Clark.
2007-10-05,Milwaukee Brewers Outrighted RHP Chris Spurling and OF Mel Stocker to Triple-A Nashville.
2007-10-05,"Minnesota Twins Outrighted OF Lew Ford, OF Josh Rabe and INF Tommy Watkins to Triple-A Rochester."
2007-10-05,"Oakland Athletics Sent LHP Ron Flores, LHP Brad Halsey, RHP Shane Komine, RHP Jason Windsor, C Adam Melhuse, IF J.J. Furmaniak and OF Dee Brown outright to Triple-A Sacramento."
2007-10-10,Detroit Tigers Returned Rule 5 pick LHP Edward Campusano to the Cubs.
2007-10-10,"San Francisco Giants Sent RHP Kelyn Acosta, RHP Dan Giese, LHP Travis Blackley and 1B Scott McClain outright to Triple-A Fresno."
2007-10-10,"Washington Nationals Outrighted RHP Winston Abreu, RHP Chris Booker, LHP Mike Bacsik, LHP Arnie Munoz and OF Brandon Watson to Triple-A Columbus; Reinstated RHP Jason Simontacchi from the 60-day disabled list and outrighted him to Triple-A Columbus."
2007-10-11,"Cincinnati Reds INF Mark Bellhorn, OF Jason Ellison and RHP Kirk Saarloos have cleared waivers, refused an outright assignment and elected free agency."
2007-10-11,"Florida Marlins Outrighted C Paul Hoover, OF Todd Linden and INF Jason Wood to Triple-A Albuquerque; Houston Astros claimed OF Reggie Abercrombie off waivers; Activated RHP Jose Garcia from the 60-day disabled list; Oakland Athletics claimed RHP Jose Garcia off waivers."
2007-10-11,Houston Astros Claimed OF Reggie Abercrombie off waivers from the Florida Marlins.
2007-10-11,"Minnesota Twins Activated LHP Dennys Reyes from the 15-day disabled list and LHP Francisco Liriano, RHP Jesse Crain and C Jose Morales from the 60-day disabled list."
2007-10-11,Activated SS Alejandro Machado from the 60-day disabled list and sent him outright to Triple-A Rochester; Sent C Matthew LeCroy outright to Triple-A Rochester. He refused the assignment and is a free agent.
2007-10-11,Oakland Athletics Claimed RHP Jose Garcia claimed off waivers from the Florida Marlins.
2007-10-11,Philadelphia Phillies Designated RHP Kane Davis for assignment; Released C Rod Barajas and INF Abraham Nunez.
2007-10-12,"Baltimore Orioles RHP Rob Bell, C J.R. House and RHP Victor Santos elected free agency."
2007-10-12,Los Angeles Dodgers Sent 1B Olmedo Saenz and RHP Roberto Hernandez outright to Triple-A Las Vegas. They refused the assignments and are free agents.
2007-10-12,Washington Nationals Outrighted INF Tony Batista and D'Angelo Jimenez to Triple-A Columbus;
2007-10-15,Boston Red Sox Claimed LHP Jay Marshall off waivers from the A's and designated LHP Daniel Haigwood for assignment.
2007-10-15,Houston Astros Sent LHP Stephen Randolph and INF Cody Ransom outright to Triple-A Round Rock; C Eric Munson was claimed on waivers by the Milwaukee Brewers.
2007-10-15,Milwaukee Brewers Claimed C Eric Munson off waivers from Houston; Designated RHP Mike Jones for assignment.
2007-10-15,Pittsburgh Pirates Claimed OF Kevin Thompson off waivers from the Athletics; Designated IF Matt Kata for assignment.
2007-10-15,"Texas Rangers Rangers activated SS Joaquin Arias, RHP Willie Eyre, RHP Akinori Otsuka and RHP Josh Rupe from the 60-day disabled list; Sent RHP Mike Wood, C Chris Stewart, and OF Kevin Mahar outright to Triple-A Oklahoma."
2007-10-16,Baltimore Orioles Claimed RHP Roberto Novoa off waivers from the Cubs.
2007-10-16,Texas Rangers Signed RHP Frank Francisco to a one-year contract.
2007-10-17,Washington Nationals Sent LHP Micah Bowie and OF Alex Escobar outright to Triple-A Columbus.
2007-10-18,"Baltimore Orioles Sent 2B Eider Torres, OF Val Majewski and OF Adam Stern outright to Triple-A Norfolk."
2007-10-18,Cincinnati Reds C Ryan Jorgensen refused an outright assignment and elected free agency.
2007-10-18,Houston Astros Activated C Hector Gimenez from the 60-day disabled list and sent him outright to Triple-A Round Rock; Sent OF Mike Rodriguez outright to Triple-A Round Rock.
2007-10-18,Texas Rangers Sent C Guillermo Quiroz outright to Triple-A Oklahoma.
2007-10-18,"Washington Nationals Activated 1B Nick Johnson, RHP John Patterson and RHP Ryan Wagner from the 60-day disabled list."
2007-10-19,Milwaukee Brewers Declined to exercise the option on 3B Corey Koskie's contract.
2007-10-22,Milwaukee Brewers Re-signed RHP Mike Jones to a Minor League contract.
2007-10-23,"Baltimore Orioles Selected the contracts of RHP Fredy Deza and RHP Bob McCrory from Double-A Bowie; Activated LHP Erik Bedard, RHP Kris Benson, OF Jay Gibbons, LHP Adam Loewen and RHP Chris Ray from the 60-day disabled list."
2007-10-23,Colorado Rockies Activated RHP Aaron Cook from the 60-day disabled list.
2007-10-23,St. Louis Cardinals Released LHP Mike Maroth.
2007-10-23,Washington Nationals Purchased the contract of RHP Garrett Mock and LHP Justin Jones from Double-A Harrisburg; Purchased the contract of 1B Josh Whitesell and OF Roger Bernadina from Double-A Harrisburg.
2007-10-24,Pittsburgh Pirates Sent INF Matt Kata outright to Triple-A Indianapolis.
2007-10-24,Seattle Mariners Activated RHP Chris Reitsma and LHP Arthur Rhodes from the 60-day disabled list; Outrighted RHP Jorge Campillo and INF Nick Green to Triple-A Tacoma.
2007-10-25,Atlanta Braves Claimed RHP Chris Resop off waivers from the Angels and designated RHP Chad Paronto for assignment.
2007-10-25,Los Angeles Angels RHP Chris Resop was claimed off outright waivers by the Atlanta Braves.
2007-10-25,Oakland Athletics Sent RHP Connor Robertson outright to Triple-A Sacramento.
2007-10-25,Seattle Mariners Activated RHP Mark Lowe from the 15-day disabled list.
2007-10-25,Tampa Bay Devil Rays Claimed OF Chris Snelling off waivers from Oakland; Released RHP Jay Witasick.
2007-10-26,"Chicago White Sox Sent RHP Ryan Bukvich outright to Triple-A Charlotte, he refused the assignment and is a free agent; Activated 3B Joe Crede from the 60-day disabled list; Activated INF Pablo Ozuna from the 60-day disabled list."
2007-10-26,Cincinnati Reds LHP Mike Gosling and SS Pedro Lopez were claimed off waivers by the Toronto Blue Jays.
2007-10-26,Florida Marlins RHP Mauro Zarate was claimed off waivers by the San Diego Padres.
2007-10-26,"Los Angeles Dodgers Sent C Chad Moeller, RHP Zachary Hammes and LHP Tim Hamulack outright to Triple-A Las Vegas. Hamulack refused the assignment and is a free agent."
2007-10-26,Pittsburgh Pirates Claimed LHP Phil Dumatrait off waivers from the Cincinnati Reds; Sent C Carlos Maldonado outright to Triple-A Indianapolis. He refused the assignment and is a free agent.
2007-10-26,San Diego Padres Claimed RHP Mauro Zarate off waivers from the Florida Marlins; Released INF Marcus Giles.
2007-10-26,"Toronto Blue Jays Claimed LHP Mike Gosling and SS Pedro Lopez off waivers from the Cincinnati Reds; Outrighted RHP Jordan DeJong, RHP Lee Gronkiewicz and RHP Jamie Vermiliyea to Triple-A Syracuse."
2007-10-27,St. Louis Cardinals Purchased the contract of OF Joe Mather from Triple-A Memphis.
2007-10-29,Atlanta Braves Acquired OF Gorkys Hernandez and RHP Jair Jurrjens from the Detroit Tigers in exchange for SS Edgar Renteria and cash considerations; Sent C Corky Miller outright to Triple-A Richmond; Sent RHP Chad Paronto outright to Triple-A Richmond. He refused the assignment and is a free agent.
2007-10-29,Baltimore Orioles Announced that LHP Kurt Birkins has been claimed off waivers by the Tampa Bay Devil Rays.
2007-10-29,Boston Red Sox Purchased the contract of C Dusty Brown from Triple-A Pawtucket and designated INF Royce Clayton for assignment.
2007-10-29,Cincinnati Reds Sent RHP Tom Shearn and C Alvin Colina outright to Triple-A Louisville.
2007-10-29,Detroit Tigers Acquired SS Edgar Renteria from the Atlanta Braves in exchange for RHP Jair Jurrjens and OF Gorkys Hernandez.
2007-10-29,Houston Astros Activated RHP Jason Jennings from the 60-day disabled list.
2007-10-29,Kansas City Royals Activated OF Reggie Sanders from the 60-day disabled list.
2007-10-29,Sent SS Andres Blanco outright to Triple-A Omaha.
2007-10-29,Los Angeles Angels Sent RHP Marcus Gwyn and OF Tommy Murphy outright to Triple-A Salt Lake. They refused the assignments and are free agents.
2007-10-29,Milwaukee Brewers Purchased the contract of 1B Brad Nelson from Triple-A Nashville and designated 3B Corey Koskie for assignment.
2007-10-29,New York Mets Activated 2B Damion Easley from the 15-day disabled list.
2007-10-29,Philadelphia Phillies Activated RHP Jon Lieber from the 60-day disabled list.
2007-10-29,Pittsburgh Pirates Purchased the contract of RHP Luis Munoz from Double-A Altoona and designated LHP Josh Shortslef for assignment.
2007-10-29,Tampa Bay Devil Rays Claimed LHP Kurt Birkins off waivers from the Baltimore Orioles; Designated C Raul Casanova for assignment.
2007-10-29,Texas Rangers Claimed OF Nick Gorneault off waivers from the Los Angeles Angels of Anaheim.
2007-10-30,Boston Red Sox Activated RHP Matt Clement from the 60-day disabled list.
2007-10-30,Cincinnati Reds Activated LHP Eric Milton from the 60-day disabled list.
2007-10-30,Cleveland Indians Sent RHP Mike Koplove outright to Triple-A Buffalo.
2007-10-30,Colorado Rockies Sean Barker: Activated from the 60-day disabled list.
2007-10-30,Jason Hirsh: Activated from the 60-day disabled list.
2007-10-30,Activated RHP Jason Hirsh and OF Sean Barker from the 60-day disabled list; Declined mutual option for RHP LaTroy Hawkins.
2007-10-30,Detroit Tigers Activated INF Neifi Perez from the restricted list.
2007-10-30,Florida Marlins Activated INF Aaron Boone from the 60-day disabled list.
2007-10-30,Los Angeles Dodgers Declined the 2008 contract options of C Mike Lieberthal and INF Ramon Martinez; Activated RHP Chin-hui Tsao from the 60-day disabled list.
2007-10-30,Milwaukee Brewers Declined the club option on OF Geoff Jenkins.
2007-10-30,"San Francisco Giants Activated RHPs Vinnie Chulk, Russ Ortiz and Merkin Valdez and C Mike Matheny from the 60-day disabled list."
2007-10-31,Chicago White Sox Declined the club options for 2008 on IF/OF Darin Erstad and LHP Mike Myers.
2007-10-31,"Cincinnati Reds Exercised the 2008 contract options on 1B Scott Hatteberg, OF Adam Dunn and C Javier Valentin; Will not exercise the 2008 contract option of LHP Eddie Guardado."
2007-10-31,Colorado Rockies Activated RHP Ramon Ramirez and RHP Rodrigo Lopez from the 60-day disabled list.
2007-10-31,"Detroit Tigers Agreed to terms on Minor League contracts for the 2008 season with RHP Gabe Benitez, RHP Preston Larrison, RHP Aquilino Lopez, C Nick Trzesniak and INF Erick Almonte."
2007-10-31,"New York Yankees Activated RHP Carl Pavano, 1B Andy Phillips, RHP Darrell Rasner and RHP Humberto Sanchez from the 60-day disabled list."
2007-10-31,Philadelphia Phillies Activated RHP Freddy Garcia from the 60-day disabled list.
2007-10-31,Tampa Bay Devil Rays Sent INF Jorge Velandia and RHP Shawn Camp outright to Triple-A Durham. They refused the assignments and are free agents.
2007-10-31,Texas Rangers Agreed to terms with RHP Joaquin Benoit on a two-year contract.
2007-11-01,Chicago Cubs Activated OF Angel Pagan from the 15-day disabled list.
2007-11-01,Colorado Rockies Activated RHP Darren Clarke from the 60-day disabled list.
2007-11-01,Kansas City Royals Activated LHP Odalis Perez and RHP John Thomson from the 60-day disabled list
2007-11-01,"Los Angeles Dodgers Activated OF Jason Repko, RHP Yhency Brazoban, RHP Jason Schmidt, LHP Hong-Chih Kuo and LHP Randy Wolf from the 60-day disabled list; LHP Randy Wolf becomes free agent after club buys out option for 2008."
2007-11-01,Philadelphia Phillies Activated RHP Freddy Garcia from the 60-day disabled list.
2007-11-01,San Diego Padres Declined the option on OF Rob Mackowiak; Activated RHP Clay Hensley from the 60-day disabled list and LHP Ryan Ketchner from the 15-day disabled list.
2007-11-02,Boston Red Sox Red Sox exercised the 2008 contract options on RHP Julian Tavarez and RHP Tim Wakefield; Acquired OF Sean Danielson from St. Louis to complete the Joel Pineiro trade on July 31; Sent C Kevin Cash outright to Triple-A Pawtucket. He refused the assignment and is a free agent.
2007-11-02,"Cincinnati Reds Activated INF Juan Castro, OF Ryan Freel and LHP Bobby Livingston from the 60-day disabled list."
2007-11-02,Kansas City Royals Claimed RHP Colby Lewis off waivers from the Oakland A's.
2007-11-02,Los Angeles Angels Purchased the contract of RHP Nick Green from Triple-A Salt Lake and SS Sean Rodriguez from Double-A Arkansas.
2007-11-02,New York Yankees Exercised 2008 club option on OF Bobby Abreu.
2007-11-02,Oakland Athletics Announced that RHP Colby Lewis was claimed off waivers by the Kansas City Royals.
2007-11-02,"Philadelphia Phillies Activated RHP Ryan Madson, RHP Scott Mathieson and LHP Mike Zagurski from the 60-day disabled list."
2007-11-02,"St. Louis Cardinals Activated 2B Adam Kennedy from the 15-day disabled list and RHP Chris Carpenter, OF Juan Encarnacion, RHP Josh Kinney, 3B Scott Rolen and OF Preston Wilson from the 60-day disabled list."
2007-11-02,"Tampa Bay Devil Rays RHP Shawn Camp and INF Jorge Velandia have rejected outright assignments to Triple-A Durham, making them free agents."
2007-11-02,Toronto Blue Jays Signed IF/OF Matt Stairs to a two-year contract.
2007-11-03,Chicago Cubs The Cubs and OF Daryle Ward exercised his mutual option for 2008; Purchased the contract of RHP Adam Harben from Double-A Tennessee and declined the options on OF Cliff Floyd and RHP Steve Trachsel.
2007-11-05,Cleveland Indians Outrighted RHP Mike Koplove and INF Luis Rivas to Triple-A Buffalo and released RHP Matt Miller; Rivas elected free agency.
2007-11-05,Pittsburgh Pirates Sent LHP Josh Shortslef outright to Triple-A Indianapolis. He had been designated for assignment on Oct. 29.
2007-11-06,Boston Red Sox Signed RHP Curt Schilling to a one-year contract.
2007-11-06,Los Angeles Dodgers Sent RHP Chin-hui Tsao outright to Triple-A Las Vegas.
2007-11-06,"New York Mets Activated LHP Jason Vargas, OF Ben Johnson, RHP Juan Padilla, RHP Duaner Sanchez and 2B Jose Valentin from the 60-day disabled list; Sent OF David Newhan and LHP Dave Williams outright to Triple-A New Orleans. They refused the assignments and are free agents."
2007-11-07,Chicago White Sox Agreed to terms on a one-year contract with SS Juan Uribe.
2007-11-07,Detroit Tigers Activated SS Tony Giarratano and C Vance Wilson from the 60-day disabled list.
2007-11-07,"Houston Astros Acquired OF Michael Bourn, nonroster 3B Michael Costanzo and RHP Geoff Geary from the Phillies in exchange for RHP Brad Lidge and SS Eric Bruntlett."
2007-11-07,Los Angeles Angels Purchased the contract of RHP Warner Madrigal from Single-A Cedar Rapids.
2007-11-07,"Philadelphia Phillies Acquired RHP Brad Lidge and INF Eric Bruntlett from the Astros in exchange for OF Michael Bourn, nonroster 3B Michael Costanzo and RHP Geoff Geary."
2007-11-08,Los Angeles Dodgers Signed RHP Chan Ho Park to a Minor League contract with an invitation to Spring Training.
2007-11-10,"Philadelphia Phillies Signed LHP J.C. Romero to a three-year extension, with a club option for a fourth year."
2007-11-11,Detroit Tigers Singed SS Ramon Santiago to a a one-year contract.
2007-11-12,Arizona Diamondbacks Activated LHP Randy Johnson from the 60-day disabled list.
2007-11-12,Chicago Cubs Acquired INF Omar Infante from the Tigers for OF Jacque Jones and cash.
2007-11-12,Detroit Tigers Acquired OF Jacque Jones from the Chicago Cubs in exchange for INF Omar Infante.
2007-11-12,Florida Marlins Activated RHP Henry Owens and RHP Josh Johnson from the 60-day disabled list.
2007-11-12,St. Louis Cardinals Sent RHP Dennis Dove outright to Triple-A Memphis.
2007-11-12,Toronto Blue Jays Released OF John-Ford Griffin.
2007-11-13,"Atlanta Braves Activated 3B Willy Aybar, LHP Mike Gonzalez, LHP Mike Hampton and RHP Anthony Lerew from the 60-day disabled list."
2007-11-13,Boston Red Sox Activated RHP Brendan Donnelly from the 60-day disabled list.
2007-11-13,Chicago Cubs Activated RHP Angel Guzman and RHP Mark Prior from the 60-day disabled list; Sent OF Craig Monroe to the Twins for player to be named.
2007-11-13,Detroit Tigers Acquired LHP Danny Christensen from the Royals as the player to be named later to complete the July 13 Roman Colon trade; Designated Christensen for assignment; Re-signed RHP Todd Jones to a one-year contract.
2007-11-13,"Kansas City Royals Sent LHP Danny Christensen to the Tigers as the player to be named in the July 13 Roman Colon trade; Reinstated RHP Roman Colon, RHP Luke Hudson, RHP Joe Nelson, INF Angel Sanchez and INF Ryan Shealy from the 60-day disabled list; Designated RHP Joe Nelson for assignment."
2007-11-13,Los Angeles Angels Activated 3B Dallas McPherson from the 60-day disabled list.
2007-11-13,Minnesota Twins Acquired OF Craig Monroe from the Cubs for a player to be named.
2007-11-13,Pittsburgh Pirates Activated C Ryan Doumit and OF Chris Duffy from the 60-day disabled list.
2007-11-13,"Toronto Blue Jays Activated LHP Gustavo Chacin, 3B Troy Glaus, LHP Davis Romero, LHP B.J. Ryan and CF Vernon Wells from the 60-day disabled list; Designated INF Hector Luna for assignment."
2007-11-14,Milwaukee Brewers Signed LHP Randy Choate to a one-year contract.
2007-11-14,Tampa Bay Rays Exercised the option on RHP Al Reyes for 2008; declined the option on OF/1B Greg Norton.
2007-11-14,"Activated OF Rocco Baldelli, C Shawn Riggans and SS Ben Zobrist from the 60-day disabled list."
2007-11-15,San Diego Padres Signed RHP Adam Bass and OF Chip Ambres to Minor League contracts with invitations to Spring Training.
2007-11-15,Toronto Blue Jays Sent LHP Mike Gosling outright to Triple-A Syracuse.
2007-11-16,Atlanta Braves Acquired OF Josh Anderson from the Houston Astros in exchange for RHP Oscar Villarreal.
2007-11-16,Houston Astros Acquired RHP Oscar Villarreal from the Braves in exchange for OF Josh Anderson; Signed OF Yordany Ramirez to a Major League contract.
2007-11-16,Kansas City Royals Sent RHP Joe Nelson outright to Triple-A Omaha. He refused the assignment and is a free agent.
2007-11-16,New York Mets Re-signed C Ramon Castro to a two-year contract.
2007-11-16,New York Yankees Signed RHP Scott Patterson as a free agent.
2007-11-16,Pittsburgh Pirates Declined 2008 option for SS Cesar Izturis.
2007-11-17,Minnesota Twins Released C Chris Heintz.
2007-11-18,Oakland Athletics Traded INF Marco Scutaro to Toronto for Minor League RHP Kristian Bell and RHP Graham Godfrey.
2007-11-18,Texas Rangers Signed RHP Warner Madrigal to a one-year contract.
2007-11-18,Toronto Blue Jays Acquired INF Marco Scutaro from the Oakland Athletics in exchange for RHP Graham Godfrey and RHP Kristian Bell; Claimed OF Cody Haerther off waivers from the St. Louis Cardinals; Sent INF Hector Luna and INF Pedro Lopez outright to Triple-A Syracuse.
2007-11-19,Atlanta Braves Signed LHP Tom Glavine to a one-year contract for the 2008 season.
2007-11-19,Chicago White Sox Acquired SS Orlando Cabrera and cash considerations from the Los Angeles Angels in exchange for RHP Jon Garland.
2007-11-19,"Cleveland Indians Purchased the contracts of LHP Scott Lewis, RHP Adam Miller, LHP Reid Santos and C Wyatt Toregas from Double-A Akron and LHP Tony Sipp from Triple-A Buffalo."
2007-11-19,Los Angeles Angels Acquired RHP Jon Garland from the Chicago White Sox in exchange for SS Orlando Cabrera and cash.
2007-11-19,"Milwaukee Brewers Purchased the contract of RHP Tim Dillard from Triple-A Nashville and SS Alcides Escobar, C Lou Palmisano and RHP Luis Pena from Double-A Huntsville."
2007-11-19,New York Mets Re-signed 2B Luis Castillo to a four-year contract.
2007-11-19,Philadelphia Phillies Purchased the contract of 2B Brad Harman from Single-A Clearwater and C Jason Jaramillo from Triple-A Ottawa.
2007-11-19,San Diego Padres Agreed to terms with Greg Maddux on a one-year contract; Purchased the contract of RHP Ernesto Frieri and RHP Wilton Lopez from Single-A Lake Elsinore.
2007-11-19,St. Louis Cardinals Signed C Jason LaRue to a one-year contract; Signed RHP Dewon Brazelton and RHP John Wasdin to Minor League contracts.
2007-11-19,Texas Rangers Designated OF Victor Diaz for assignment; Purchased the contract of OF Brandon Boggs and LHP Matt Harrison from Double-A Frisco; Purchased the contract of RHP Thomas Diamond from Triple-A Oklahoma; Purchased the contract of C Max Ramirez from Single-A Bakersfield.
2007-11-20,"Arizona Diamondbacks Purchased the contracts of 1B Javier Brito, C Wilkin Castillo and RHP Esmerling Vasquez from Double-A Mobile."
2007-11-20,Atlanta Braves Purchased the contract of RHP Jairo Cuevas from Single-A Myrtle Beach; Purchased the contract of RHP Charlie Morton from Double-A Mississippi; Purchased the contract of RHP Zach Schreiber from Triple-A Richmond; Designated INF Pete Orr for assignment.
2007-11-20,Boston Red Sox Re-signed 3B Mike Lowell to a three-year contract; Purchased the contracts of 1B/OF Chris Carter from Triple-A Pawtucket and SS Argenis Diaz from Single-A Greenville.
2007-11-20,"Chicago White Sox Designated OF Scott Podsednik for assignment; Purchased the contracts of C Cole Armstrong and RHPs Jack Egbert, Lucas Harrell and Adam Russell; Re-signed 2B Jason Bourgeois to a Minor League contract with an invitation to Spring Training."
2007-11-20,"Cincinnati Reds Purchased the contracts of RHPs Richie Gardner, Daryl Thompson and Ramon Ramirez, SS Paul Janish and LHP Tyler Pelland from Triple-A Louisville; Purchased the contract of C Craig Tatum from Double-A Chattanooga."
2007-11-20,"Cleveland Indians Signed RHP Masahide Kobayashi, who had been with the Chiba Lotte Marines of the JPL, to a two-year contract with a club option for 2010."
2007-11-20,Colorado Rockies Purchased the contract of RHP Esmil Rogers from Single-A Asheville; Purchased the contract of RHP Pedro Strop from Single-A Modesto.
2007-11-20,Detroit Tigers Outrighted LHP Danny Christensen to Triple-A Toledo; Re-signed C Dane Sardinha to a Minor League contract with an invitation to Spring Training.
2007-11-20,Florida Marlins Purchased the contracts of OF Jai Miller and RHP Scott Nestor from Double-A Carolina.
2007-11-20,"Houston Astros Signed INF Geoff Blum to a one-year contract; Purchased the contracts of RHPs Samuel Gervacio, Brad James and Chad Reineke; Sent RHP Jimmy Barthmaier to the Pittsburgh Pirates on an irrevocable waiver claim."
2007-11-20,Kansas City Royals Purchased the contracts of C Matt Tupman and LHP Tyler Lumsden from Triple-A Omaha; Purchased the contracts of INF Mario Lisson and RHP Julio Pimentel from Single-A Wilmington; Designated INFs Wes Bankston and Craig Brazell and LHP Paul Mildren for assignment; Outrighted RHP Roman Colon to Triple-A Omaha and signed him to a Minor League contract with an invitation to Spring Training.
