date,transaction,injured,year,team,player,type,length,is_retroactive,date_retroactive
2010-06-15,"New York Yankees placed RHP Sergio Mitre on the 15-day disabled list retroactive to June 5, 2010.",TRUE,2010,New York Yankees,Sergio Mitre,placed,15,TRUE,2010-06-05
2010-06-15,Chicago Cubs activated LHP John Grabow from the 15-day disabled list.,TRUE,2010,Chicago Cubs,John Grabow,activated,15,FALSE,NA
2010-06-15,Los Angeles Angels activated SS Brandon Wood from the 15-day disabled list.,TRUE,2010,Los Angeles Angels,Brandon Wood,activated,15,FALSE,NA
2010-06-16,"Kansas City Royals placed RHP Luke Hochevar on the 15-day disabled list retroactive to June 12, 2010.",TRUE,2010,Kansas City Royals,Luke Hochevar,placed,15,TRUE,2010-06-12
2010-06-16,"Colorado Rockies placed RHP Matt Daley on the 15-day disabled list retroactive to June 11, 2010.",TRUE,2010,Colorado Rockies,Matt Daley,placed,15,TRUE,2010-06-11
2010-06-17,"Los Angeles Angels placed 3B Maicer Izturis on the 15-day disabled list retroactive to June 16, 2010.",TRUE,2010,Los Angeles Angels,Maicer Izturis,placed,15,TRUE,2010-06-16
2010-06-18,"Florida Marlins placed RHP Clay Hensley on the 15-day disabled list retroactive to June 12, 2010.",TRUE,2010,Florida Marlins,Clay Hensley,placed,15,TRUE,2010-06-12
2010-06-18,Minnesota Twins activated 2B Orlando Hudson from the 15-day disabled list.,TRUE,2010,Minnesota Twins,Orlando Hudson,activated,15,FALSE,NA
2010-06-18,Florida Marlins transferred C John Baker from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Florida Marlins,John Baker,transferred,60,FALSE,NA
2010-06-18,Colorado Rockies placed SS Troy Tulowitzki on the 15-day disabled list.,TRUE,2010,Colorado Rockies,Troy Tulowitzki,placed,15,FALSE,NA
2010-06-18,Seattle Mariners activated DH Mike Sweeney from the 15-day disabled list.,TRUE,2010,Seattle Mariners,Mike Sweeney,activated,15,FALSE,NA
2010-06-19,Los Angeles Dodgers activated RHP Vicente Padilla from the 15-day disabled list.,TRUE,2010,Los Angeles Dodgers,Vicente Padilla,activated,15,FALSE,NA
2010-06-19,Los Angeles Dodgers placed RHP Carlos Monasterios on the 15-day disabled list.,TRUE,2010,Los Angeles Dodgers,Carlos Monasterios,placed,15,FALSE,NA
2010-06-20,Milwaukee Brewers activated RHP Todd Coffey from the 15-day disabled list.,TRUE,2010,Milwaukee Brewers,Todd Coffey,activated,15,FALSE,NA
2010-06-20,Seattle Mariners activated SS Jack Wilson from the 15-day disabled list.,TRUE,2010,Seattle Mariners,Jack Wilson,activated,15,FALSE,NA
2010-06-21,Baltimore Orioles placed LF Luis Montanez on the 15-day disabled list. strained left oblique,TRUE,2010,Baltimore Orioles,Luis Montanez,placed,15,FALSE,NA
2010-06-22,"Philadelphia Phillies placed C Carlos Ruiz on the 15-day disabled list retroactive to June 19, 2009.",TRUE,2010,Philadelphia Phillies,Carlos Ruiz,placed,15,TRUE,2010-06-19
2010-06-22,Atlanta Braves activated RHP Takashi Saito from the 15-day disabled list.,TRUE,2010,Atlanta Braves,Takashi Saito,activated,15,FALSE,NA
2010-06-22,Colorado Rockies activated RHP Huston Street from the 15-day disabled list.,TRUE,2010,Colorado Rockies,Huston Street,activated,15,FALSE,NA
2010-06-23,Houston Astros placed SS Tommy Manzella on the 15-day disabled list. fractured left index finger,TRUE,2010,Houston Astros,Tommy Manzella,placed,15,FALSE,NA
2010-06-23,"Pittsburgh Pirates placed LHP Zach Duke on the 15-day disabled list retroactive to June 17, 2010.",TRUE,2010,Pittsburgh Pirates,Zach Duke,placed,15,TRUE,2010-06-17
2010-06-23,Oakland Athletics placed LHP Dallas Braden on the 15-day disabled list. left elbow stiffness,TRUE,2010,Oakland Athletics,Dallas Braden,placed,15,FALSE,NA
2010-06-24,Philadelphia Phillies placed RHP Chad Durbin on the 15-day disabled list.,TRUE,2010,Philadelphia Phillies,Chad Durbin,placed,15,FALSE,NA
2010-06-24,"Houston Astros placed RHP Felipe Paulino on the 15-day disabled list retroactive to June 21, 2010.",TRUE,2010,Houston Astros,Felipe Paulino,placed,15,TRUE,2010-06-21
2010-06-24,"Boston Red Sox placed DH Mike Lowell on the 15-day disabled list retroactive to June 23, 2010.",TRUE,2010,Boston Red Sox,Mike Lowell,placed,15,TRUE,2010-06-23
2010-06-25,Chicago Cubs activated 3B Aramis Ramirez from the 15-day disabled list.,TRUE,2010,Chicago Cubs,Aramis Ramirez,activated,15,FALSE,NA
2010-06-25,Seattle Mariners activated RHP Doug Fister from the 15-day disabled list.,TRUE,2010,Seattle Mariners,Doug Fister,activated,15,FALSE,NA
2010-06-25,"Seattle Mariners placed RHP Shawn Kelley on the 15-day disabled list retroactive to June 16, 2010.",TRUE,2010,Seattle Mariners,Shawn Kelley,placed,15,TRUE,2010-06-16
2010-06-25,Detroit Tigers transferred RHP Zach Miner from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Detroit Tigers,Zach Miner,transferred,60,FALSE,NA
2010-06-26,San Francisco Giants transferred LF Mark DeRosa from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,San Francisco Giants,Mark DeRosa,transferred,60,FALSE,NA
2010-06-26,Philadelphia Phillies placed 3B Placido Polanco on the 15-day disabled list. left elbow inflammation,TRUE,2010,Philadelphia Phillies,Placido Polanco,placed,15,FALSE,NA
2010-06-26,St. Louis Cardinals placed RF Ryan Ludwick on the 15-day disabled list.,TRUE,2010,St. Louis Cardinals,Ryan Ludwick,placed,15,FALSE,NA
2010-06-28,Houston Astros activated RHP Bud Norris from the 15-day disabled list.,TRUE,2010,Houston Astros,Bud Norris,activated,15,FALSE,NA
2010-06-28,Los Angeles Dodgers activated RHP Chad Billingsley from the 15-day disabled list.,TRUE,2010,Los Angeles Dodgers,Chad Billingsley,activated,15,FALSE,NA
2010-06-29,"Atlanta Braves placed RF Jason Heyward on the 15-day disabled list retroactive to June 27, 2010.",TRUE,2010,Atlanta Braves,Jason Heyward,placed,15,TRUE,2010-06-27
2010-06-29,"Washington Nationals placed RHP Tyler Walker on the 15-day disabled list retroactive to June 20, 2010.",TRUE,2010,Washington Nationals,Tyler Walker,placed,15,TRUE,2010-06-20
2010-06-29,"Boston Red Sox placed C Victor Martinez on the 15-day disabled list retroactive to June 28, 2010.",TRUE,2010,Boston Red Sox,Victor Martinez,placed,15,TRUE,2010-06-28
2010-06-29,Detroit Tigers placed RHP Joel Zumaya on the 15-day disabled list.,TRUE,2010,Detroit Tigers,Joel Zumaya,placed,15,FALSE,NA
2010-06-29,Philadelphia Phillies placed 2B Chase Utley on the 15-day disabled list. sprained ulnar collateral ligament of the right thumb,TRUE,2010,Philadelphia Phillies,Chase Utley,placed,15,FALSE,NA
2010-06-29,"St. Louis Cardinals placed 3B David Freese on the 15-day disabled list retroactive to June 28, 2010.",TRUE,2010,St. Louis Cardinals,David Freese,placed,15,TRUE,2010-06-28
2010-06-29,Atlanta Braves activated LF Matt Diaz from the 15-day disabled list.,TRUE,2010,Atlanta Braves,Matt Diaz,activated,15,FALSE,NA
2010-06-29,Seattle Mariners activated C Josh Bard from the 15-day disabled list.,TRUE,2010,Seattle Mariners,Josh Bard,activated,15,FALSE,NA
2010-06-29,Houston Astros placed RHP Jeff Fulchino on the 15-day disabled list. tendinitis in right elbow,TRUE,2010,Houston Astros,Jeff Fulchino,placed,15,FALSE,NA
2010-06-30,Tampa Bay Rays activated RF Gabe Kapler from the 15-day disabled list.,TRUE,2010,Tampa Bay Rays,Gabe Kapler,activated,15,FALSE,NA
2010-06-30,Atlanta Braves activated RHP Jair Jurrjens from the 15-day disabled list.,TRUE,2010,Atlanta Braves,Jair Jurrjens,activated,15,FALSE,NA
2010-07-01,Baltimore Orioles placed DH Luke Scott on the 15-day disabled list.,TRUE,2010,Baltimore Orioles,Luke Scott,placed,15,FALSE,NA
2010-07-01,San Diego Padres activated LF Matt Stairs from the 15-day disabled list.,TRUE,2010,San Diego Padres,Matt Stairs,activated,15,FALSE,NA
2010-07-01,San Diego Padres activated RHP Tim Stauffer from the 15-day disabled list.,TRUE,2010,San Diego Padres,Tim Stauffer,activated,15,FALSE,NA
2010-07-01,Boston Red Sox placed C Jason Varitek on the 15-day disabled list.,TRUE,2010,Boston Red Sox,Jason Varitek,placed,15,FALSE,NA
2010-07-02,Toronto Blue Jays placed RHP Shaun Marcum on the 15-day disabled list.,TRUE,2010,Toronto Blue Jays,Shaun Marcum,placed,15,FALSE,NA
2010-07-02,Florida Marlins activated RHP Clay Hensley from the 15-day disabled list.,TRUE,2010,Florida Marlins,Clay Hensley,activated,15,FALSE,NA
2010-07-02,"Boston Red Sox placed RHP Manny Delcarmen on the 15-day disabled list retroactive to July 1, 2010. strained right forearm",TRUE,2010,Boston Red Sox,Manny Delcarmen,placed,15,TRUE,2010-07-01
2010-07-03,Detroit Tigers activated RHP Ryan Perry from the 15-day disabled list.,TRUE,2010,Detroit Tigers,Ryan Perry,activated,15,FALSE,NA
2010-07-03,"San Diego Padres placed RF Will Venable on the 15-day disabled list retroactive to July 2, 2010. lower back strain",TRUE,2010,San Diego Padres,Will Venable,placed,15,TRUE,2010-07-02
2010-07-03,"Los Angeles Dodgers placed LF Manny Ramirez on the 15-day disabled list retroactive to June 30, 2010. strained right hamstring",TRUE,2010,Los Angeles Dodgers,Manny Ramirez,placed,15,TRUE,2010-06-30
2010-07-04,"Cleveland Indians placed RF Shin-Soo Choo on the 15-day disabled list retroactive to July 3, 2010.",TRUE,2010,Cleveland Indians,Shin Soo Choo,placed,15,TRUE,2010-07-03
2010-07-04,New York Yankees activated LF Marcus Thames from the 15-day disabled list.,TRUE,2010,New York Yankees,Marcus Thames,activated,15,FALSE,NA
2010-07-04,"Houston Astros placed 3B Geoff Blum on the 15-day disabled list retroactive to July 2, 2010.",TRUE,2010,Houston Astros,Geoff Blum,placed,15,TRUE,2010-07-02
2010-07-05,"Boston Red Sox placed RHP Clay Buchholz on the 15-day disabled list retroactive to June 27, 2010.",TRUE,2010,Boston Red Sox,Clay Buchholz,placed,15,TRUE,2010-06-27
2010-07-05,New York Mets placed 1B Fernando Tatis on the 15-day disabled list.,TRUE,2010,New York Mets,Fernando Tatis,placed,15,FALSE,NA
2010-07-05,"Oakland Athletics placed LF Conor Jackson on the 15-day disabled list retroactive to July 1, 2010. strained right hamstring",TRUE,2010,Oakland Athletics,Conor Jackson,placed,15,TRUE,2010-07-01
2010-07-06,Baltimore Orioles placed RHP Kevin Millwood on the 15-day disabled list.,TRUE,2010,Baltimore Orioles,Kevin Millwood,placed,15,FALSE,NA
2010-07-06,Baltimore Orioles activated LF Felix Pie from the 60-day disabled list.,TRUE,2010,Baltimore Orioles,Felix Pie,activated,60,FALSE,NA
2010-07-06,"Cincinnati Reds placed RHP Aaron Harang on the 15-day disabled list retroactive to July 1, 2010.",TRUE,2010,Cincinnati Reds,Aaron Harang,placed,15,TRUE,2010-07-01
2010-07-06,"Milwaukee Brewers placed RHP Yovani Gallardo on the 15-day disabled list retroactive to July 5, 2010.",TRUE,2010,Milwaukee Brewers,Yovani Gallardo,placed,15,TRUE,2010-07-05
2010-07-06,Milwaukee Brewers activated LHP Doug Davis from the 15-day disabled list.,TRUE,2010,Milwaukee Brewers,Doug Davis,activated,15,FALSE,NA
2010-07-06,Detroit Tigers transferred RHP Joel Zumaya from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Detroit Tigers,Joel Zumaya,transferred,60,FALSE,NA
2010-07-07,Chicago White Sox placed RHP Jake Peavy on the 15-day disabled list.,TRUE,2010,Chicago White Sox,Jake Peavy,placed,15,FALSE,NA
2010-07-07,"St. Louis Cardinals placed RHP Adam Ottavino on the 15-day disabled list retroactive to July 4, 2010. right shoulder sprain",TRUE,2010,St. Louis Cardinals,Adam Ottavino,placed,15,TRUE,2010-07-04
2010-07-07,Oakland Athletics transferred DH Eric Chavez from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Oakland Athletics,Eric Chavez,transferred,60,FALSE,NA
2010-07-07,"Colorado Rockies placed 1B Todd Helton on the 15-day disabled list retroactive to July 5, 2010.",TRUE,2010,Colorado Rockies,Todd Helton,placed,15,TRUE,2010-07-05
2010-07-07,"Chicago Cubs placed RHP Brian Schlitter on the 15-day disabled list retroactive to July 3, 2010. right shoulder impingement",TRUE,2010,Chicago Cubs,Brian Schlitter,placed,15,TRUE,2010-07-03
2010-07-08,Philadelphia Phillies activated RHP Ryan Madson from the 60-day disabled list.,TRUE,2010,Philadelphia Phillies,Ryan Madson,activated,60,FALSE,NA
2010-07-09,San Francisco Giants placed LHP Dan Runzler on the 15-day disabled list.,TRUE,2010,San Francisco Giants,Dan Runzler,placed,15,FALSE,NA
2010-07-09,Colorado Rockies activated LHP Jorge De La Rosa from the 15-day disabled list.,TRUE,2010,Colorado Rockies,Jorge De La Rosa,activated,15,FALSE,NA
2010-07-09,"Cincinnati Reds placed C Ramon Hernandez on the 15-day disabled list retroactive to July 5, 2010. inflammation in left knee",TRUE,2010,Cincinnati Reds,Ramon Hernandez,placed,15,TRUE,2010-07-05
2010-07-09,Cincinnati Reds activated C Ryan Hanigan from the 15-day disabled list.,TRUE,2010,Cincinnati Reds,Ryan Hanigan,activated,15,FALSE,NA
2010-07-10,Philadelphia Phillies activated C Carlos Ruiz from the 15-day disabled list.,TRUE,2010,Philadelphia Phillies,Carlos Ruiz,activated,15,FALSE,NA
2010-07-10,Atlanta Braves placed LHP Eric O'Flaherty on the 15-day disabled list.,TRUE,2010,Atlanta Braves,Eric O'Flaherty,placed,15,FALSE,NA
2010-07-12,Pittsburgh Pirates activated LHP Zach Duke from the 15-day disabled list.,TRUE,2010,Pittsburgh Pirates,Zach Duke,activated,15,FALSE,NA
2010-07-14,Kansas City Royals transferred RHP Gil Meche from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Kansas City Royals,Gil Meche,transferred,60,FALSE,NA
2010-07-15,Atlanta Braves activated RF Jason Heyward from the 15-day disabled list.,TRUE,2010,Atlanta Braves,Jason Heyward,activated,15,FALSE,NA
2010-07-15,"Baltimore Orioles placed C Matt Wieters on the 15-day disabled list retroactive to July 10, 2010.",TRUE,2010,Baltimore Orioles,Matt Wieters,placed,15,TRUE,2010-07-10
2010-07-15,"St. Louis Cardinals placed RF Nick Stavinoha on the 15-day disabled list retroactive to July 12, 2010.",TRUE,2010,St. Louis Cardinals,Nick Stavinoha,placed,15,TRUE,2010-07-12
2010-07-15,Philadelphia Phillies activated RHP Chad Durbin from the 15-day disabled list.,TRUE,2010,Philadelphia Phillies,Chad Durbin,activated,15,FALSE,NA
2010-07-15,New York Mets activated CF Carlos Beltran from the 60-day disabled list.,TRUE,2010,New York Mets,Carlos Beltran,activated,60,FALSE,NA
2010-07-15,"Los Angeles Dodgers placed LF Reed Johnson on the 15-day disabled list retroactive to July 9, 2010.",TRUE,2010,Los Angeles Dodgers,Reed Johnson,placed,15,TRUE,2010-07-09
2010-07-15,New York Mets transferred 1B Fernando Tatis from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,New York Mets,Fernando Tatis,transferred,60,FALSE,NA
2010-07-16,"Minnesota Twins placed 1B Justin Morneau on the 15-day disabled list retroactive to July 8, 2010.",TRUE,2010,Minnesota Twins,Justin Morneau,placed,15,TRUE,2010-07-08
2010-07-16,"Milwaukee Brewers placed LHP Doug Davis on the 15-day disabled list retroactive to July 10, 2010.",TRUE,2010,Milwaukee Brewers,Doug Davis,placed,15,TRUE,2010-07-10
2010-07-16,Boston Red Sox transferred RHP Josh Beckett from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Boston Red Sox,Josh Beckett,transferred,60,FALSE,NA
2010-07-16,"San Diego Padres placed RHP Mike Adams on the 15-day disabled list retroactive to July 12, 2010.",TRUE,2010,San Diego Padres,Mike Adams,placed,15,TRUE,2010-07-12
2010-07-16,"San Diego Padres placed RHP Mat Latos on the 15-day disabled list retroactive to July 9, 2010. strained left oblique",TRUE,2010,San Diego Padres,Mat Latos,placed,15,TRUE,2010-07-09
2010-07-17,"Houston Astros placed RHP Brian Moehler on the 15-day disabled list retroactive to July 8, 2009.",TRUE,2010,Houston Astros,Brian Moehler,placed,15,TRUE,2010-07-08
2010-07-17,"Cleveland Indians placed RHP Kerry Wood on the 15-day disabled list retroactive to July 12, 2010. blister on right index finger",TRUE,2010,Cleveland Indians,Kerry Wood,placed,15,TRUE,2010-07-12
2010-07-17,Philadelphia Phillies activated 3B Placido Polanco from the 15-day disabled list.,TRUE,2010,Philadelphia Phillies,Placido Polanco,activated,15,FALSE,NA
2010-07-17,"New York Yankees placed LHP Damaso Marte on the 15-day disabled list retroactive to July 8, 2010.",TRUE,2010,New York Yankees,Damaso Marte,placed,15,TRUE,2010-07-08
2010-07-17,Cincinnati Reds transferred RHP Mike Lincoln from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Cincinnati Reds,Mike Lincoln,transferred,60,FALSE,NA
2010-07-19,"Los Angeles Angels placed LHP Scott Kazmir on the 15-day disabled list retroactive to July 11, 2010.",TRUE,2010,Los Angeles Angels,Scott Kazmir,placed,15,TRUE,2010-07-11
2010-07-19,Los Angeles Angels activated 3B Maicer Izturis from the 15-day disabled list.,TRUE,2010,Los Angeles Angels,Maicer Izturis,activated,15,FALSE,NA
2010-07-19,Baltimore Orioles activated LF Luke Scott from the 15-day disabled list.,TRUE,2010,Baltimore Orioles,Luke Scott,activated,15,FALSE,NA
2010-07-19,"Oakland Athletics placed RF Ryan Sweeney on the 15-day disabled list retroactive to July 12, 2009.",TRUE,2010,Oakland Athletics,Ryan Sweeney,placed,15,TRUE,2010-07-12
2010-07-19,New York Mets activated 2B Luis Castillo from the 15-day disabled list.,TRUE,2010,New York Mets,Luis Castillo,activated,15,FALSE,NA
2010-07-20,Minnesota Twins transferred RHP Clay Condrey from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Minnesota Twins,Clay Condrey,transferred,60,FALSE,NA
2010-07-20,Detroit Tigers placed 3B Brandon Inge on the 15-day disabled list.,TRUE,2010,Detroit Tigers,Brandon Inge,placed,15,FALSE,NA
2010-07-20,Texas Rangers placed RHP Dustin Nippert on the 15-day disabled list.,TRUE,2010,Texas Rangers,Dustin Nippert,placed,15,FALSE,NA
2010-07-20,"New York Yankees placed LHP Andy Pettitte on the 15-day disabled list retroactive to July 19, 2010.",TRUE,2010,New York Yankees,Andy Pettitte,placed,15,TRUE,2010-07-19
2010-07-20,Cleveland Indians activated SS Asdrubal Cabrera from the 60-day disabled list.,TRUE,2010,Cleveland Indians,Asdrubal Cabrera,activated,60,FALSE,NA
2010-07-20,Oakland Athletics activated LHP Dallas Braden from the 15-day disabled list.,TRUE,2010,Oakland Athletics,Dallas Braden,activated,15,FALSE,NA
2010-07-20,"Los Angeles Dodgers placed LF Manny Ramirez on the 15-day disabled list retroactive to July 17, 2010.",TRUE,2010,Los Angeles Dodgers,Manny Ramirez,placed,15,TRUE,2010-07-17
2010-07-20,Los Angeles Dodgers activated C Brad Ausmus from the 60-day disabled list.,TRUE,2010,Los Angeles Dodgers,Brad Ausmus,activated,60,FALSE,NA
2010-07-21,New York Mets activated LHP Oliver Perez from the 15-day disabled list.,TRUE,2010,New York Mets,Oliver Perez,activated,15,FALSE,NA
2010-07-21,Boston Red Sox activated RHP Clay Buchholz from the 15-day disabled list.,TRUE,2010,Boston Red Sox,Clay Buchholz,activated,15,FALSE,NA
2010-07-21,Baltimore Orioles activated LHP Michael Gonzalez from the 60-day disabled list.,TRUE,2010,Baltimore Orioles,Michael Gonzalez,activated,60,FALSE,NA
2010-07-21,Baltimore Orioles transferred RHP Jim Johnson from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Baltimore Orioles,Jim Johnson,transferred,60,FALSE,NA
2010-07-21,Florida Marlins placed C Brett Hayes on the 15-day disabled list.,TRUE,2010,Florida Marlins,Brett Hayes,placed,15,FALSE,NA
2010-07-21,Boston Red Sox activated SS Jed Lowrie from the 60-day disabled list.,TRUE,2010,Boston Red Sox,Jed Lowrie,activated,60,FALSE,NA
2010-07-21,San Diego Padres placed 2B David Eckstein on the 15-day disabled list.,TRUE,2010,San Diego Padres,David Eckstein,placed,15,FALSE,NA
2010-07-21,San Diego Padres activated RF Will Venable from the 15-day disabled list.,TRUE,2010,San Diego Padres,Will Venable,activated,15,FALSE,NA
2010-07-22,Minnesota Twins activated SS Alexi Casilla from the 15-day disabled list.,TRUE,2010,Minnesota Twins,Alexi Casilla,activated,15,FALSE,NA
2010-07-22,Boston Red Sox activated LF Jeremy Hermida from the 15-day disabled list.,TRUE,2010,Boston Red Sox,Jeremy Hermida,activated,15,FALSE,NA
2010-07-22,Cincinnati Reds activated C Ramon Hernandez from the 15-day disabled list.,TRUE,2010,Cincinnati Reds,Ramon Hernandez,activated,15,FALSE,NA
2010-07-22,Pittsburgh Pirates placed C Ryan Doumit on the 15-day disabled list. concussion,TRUE,2010,Pittsburgh Pirates,Ryan Doumit,placed,15,FALSE,NA
2010-07-22,Milwaukee Brewers activated RHP Yovani Gallardo from the 15-day disabled list.,TRUE,2010,Milwaukee Brewers,Yovani Gallardo,activated,15,FALSE,NA
2010-07-23,Kansas City Royals placed RF David DeJesus on the 15-day disabled list. torn ulnar collateral ligament in right thumb,TRUE,2010,Kansas City Royals,David DeJesus,placed,15,FALSE,NA
2010-07-23,Baltimore Orioles activated 2B Brian Roberts from the 60-day disabled list.,TRUE,2010,Baltimore Orioles,Brian Roberts,activated,60,FALSE,NA
2010-07-23,Cleveland Indians activated RF Shin-Soo Choo from the 15-day disabled list.,TRUE,2010,Cleveland Indians,Shin Soo Choo,activated,15,FALSE,NA
2010-07-23,"Washington Nationals placed RHP Luis Atilano on the 15-day disabled list retroactive to July 21, 2010.",TRUE,2010,Washington Nationals,Luis Atilano,placed,15,TRUE,2010-07-21
2010-07-23,Boston Red Sox activated RHP Josh Beckett from the 60-day disabled list.,TRUE,2010,Boston Red Sox,Josh Beckett,activated,60,FALSE,NA
2010-07-24,Colorado Rockies activated RHP Taylor Buchholz from the 60-day disabled list.,TRUE,2010,Colorado Rockies,Taylor Buchholz,activated,60,FALSE,NA
2010-07-24,"Oakland Athletics placed RHP Ben Sheets on the 15-day disabled list retroactive to July 20, 2010.",TRUE,2010,Oakland Athletics,Ben Sheets,placed,15,TRUE,2010-07-20
2010-07-24,San Diego Padres activated RHP Mat Latos from the 15-day disabled list.,TRUE,2010,San Diego Padres,Mat Latos,activated,15,FALSE,NA
2010-07-24,Texas Rangers placed C Matt Treanor on the 15-day disabled list.,TRUE,2010,Texas Rangers,Matt Treanor,placed,15,FALSE,NA
2010-07-24,"San Francisco Giants placed LHP Jeremy Affeldt on the 15-day disabled list retroactive to July 21, 2010.",TRUE,2010,San Francisco Giants,Jeremy Affeldt,placed,15,TRUE,2010-07-21
2010-07-25,Florida Marlins placed RHP Jhan Marinez on the 15-day disabled list.,TRUE,2010,Florida Marlins,Jhan Marinez,placed,15,FALSE,NA
2010-07-25,Detroit Tigers placed RF Magglio Ordonez on the 15-day disabled list.,TRUE,2010,Detroit Tigers,Magglio Ordonez,placed,15,FALSE,NA
2010-07-25,Detroit Tigers placed 2B Carlos Guillen on the 15-day disabled list.,TRUE,2010,Detroit Tigers,Carlos Guillen,placed,15,FALSE,NA
2010-07-25,Baltimore Orioles activated C Matt Wieters from the 15-day disabled list.,TRUE,2010,Baltimore Orioles,Matt Wieters,activated,15,FALSE,NA
2010-07-25,Washington Nationals placed RHP J.D. Martin on the 15-day disabled list. lower back strain,TRUE,2010,Washington Nationals,J.D. Martin,placed,15,FALSE,NA
2010-07-25,San Francisco Giants placed LF Eugenio Velez on the 15-day disabled list.,TRUE,2010,San Francisco Giants,Eugenio Velez,placed,15,FALSE,NA
2010-07-25,"Minnesota Twins placed 2B Orlando Hudson on the 15-day disabled list retroactive to July 24, 2010.",TRUE,2010,Minnesota Twins,Orlando Hudson,placed,15,TRUE,2010-07-24
2010-07-26,"Philadelphia Phillies placed LHP Jamie Moyer on the 15-day disabled list retroactive to July 21, 2010.",TRUE,2010,Philadelphia Phillies,Jamie Moyer,placed,15,TRUE,2010-07-21
2010-07-26,Boston Red Sox activated C Victor Martinez from the 15-day disabled list.,TRUE,2010,Boston Red Sox,Victor Martinez,activated,15,FALSE,NA
2010-07-26,"New York Mets placed C Rod Barajas on the 15-day disabled list retroactive to July 25, 2010.",TRUE,2010,New York Mets,Rod Barajas,placed,15,TRUE,2010-07-25
2010-07-27,"Florida Marlins placed LF Chris Coghlan on the 15-day disabled list retroactive to July 26, 2010.",TRUE,2010,Florida Marlins,Chris Coghlan,placed,15,TRUE,2010-07-26
2010-07-27,Atlanta Braves activated LF Brent Clevlen from the 15-day disabled list.,TRUE,2010,Atlanta Braves,Brent Clevlen,activated,15,FALSE,NA
2010-07-27,Colorado Rockies activated SS Troy Tulowitzki from the 15-day disabled list.,TRUE,2010,Colorado Rockies,Troy Tulowitzki,activated,15,FALSE,NA
2010-07-28,Washington Nationals activated LHP Scott Olsen from the 15-day disabled list.,TRUE,2010,Washington Nationals,Scott Olsen,activated,15,FALSE,NA
2010-07-28,Philadelphia Phillies placed CF Shane Victorino on the 15-day disabled list.,TRUE,2010,Philadelphia Phillies,Shane Victorino,placed,15,FALSE,NA
2010-07-28,Seattle Mariners placed LHP Ryan Rowland-Smith on the 15-day disabled list.,TRUE,2010,Seattle Mariners,Ryan Rowland Smith,placed,15,FALSE,NA
2010-07-29,"Texas Rangers placed 2B Ian Kinsler on the 15-day disabled list retroactive to July 28, 2010.",TRUE,2010,Texas Rangers,Ian Kinsler,placed,15,TRUE,2010-07-28
2010-07-29,Texas Rangers transferred RHP Mark Lowe from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Texas Rangers,Mark Lowe,transferred,60,FALSE,NA
2010-07-29,"Washington Nationals placed RHP Stephen Strasburg on the 15-day disabled list retroactive to July 22, 2010.",TRUE,2010,Washington Nationals,Stephen Strasburg,placed,15,TRUE,2010-07-22
2010-07-29,San Diego Padres transferred LF Kyle Blanks from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,San Diego Padres,Kyle Blanks,transferred,60,FALSE,NA
2010-07-29,Milwaukee Brewers activated RHP LaTroy Hawkins from the 60-day disabled list.,TRUE,2010,Milwaukee Brewers,LaTroy Hawkins,activated,60,FALSE,NA
2010-07-29,Texas Rangers placed RHP Brandon McCarthy on the 60-day disabled list. sore right shoulder,TRUE,2010,Texas Rangers,Brandon McCarthy,placed,60,FALSE,NA
2010-07-30,Cleveland Indians placed RHP Mitch Talbot on the 15-day disabled list.,TRUE,2010,Cleveland Indians,Mitch Talbot,placed,15,FALSE,NA
2010-07-30,"New York Mets placed LF Jason Bay on the 15-day disabled list retroactive to July 26, 2010.",TRUE,2010,New York Mets,Jason Bay,placed,15,TRUE,2010-07-26
2010-07-30,Oakland Athletics activated LHP Brett Anderson from the 15-day disabled list.,TRUE,2010,Oakland Athletics,Brett Anderson,activated,15,FALSE,NA
2010-07-30,"Oakland Athletics placed RHP Andrew Bailey on the 15-day disabled list retroactive to July 21, 2010.",TRUE,2010,Oakland Athletics,Andrew Bailey,placed,15,TRUE,2010-07-21
2010-07-30,Oakland Athletics transferred RF Ryan Sweeney from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Oakland Athletics,Ryan Sweeney,transferred,60,FALSE,NA
2010-07-30,"Minnesota Twins placed 3B Nick Punto on the 15-day disabled list retroactive to July 29, 2010.",TRUE,2010,Minnesota Twins,Nick Punto,placed,15,TRUE,2010-07-29
2010-07-30,Arizona Diamondbacks transferred RHP Kris Benson from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Arizona Diamondbacks,Kris Benson,transferred,60,FALSE,NA
